generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.25482142857142853,0.06313989067682575,0.0892857142857143,0.3392857142857143,2.82,1.2421877084524315,1.0,6.0,100.0,35.0,2.678571428571429
2,0.2392857142857143,0.07499226923669544,0.0892857142857143,0.4107142857142857,2.04,0.751026233922893,1.0,4.0,100.0,20.0,2.7142857142857144
3,0.18875000000000003,0.07782734215273877,0.0892857142857143,0.3392857142857143,2.15,0.7833494518006403,1.0,3.0,100.0,9.0,2.7142857142857144
4,0.12571428571428572,0.06719602757938134,0.0892857142857143,0.25,2.55,0.8333333333333335,1.0,3.0,100.0,3.0,2.7321428571428568
5,0.12892857142857142,0.06794253000915204,0.0892857142857143,0.25,2.52,0.8346050901867641,1.0,3.0,100.0,3.0,2.7321428571428568
6,0.12625,0.06536565837648024,0.0892857142857143,0.25,2.56,0.7954415583355403,1.0,3.0,100.0,3.0,2.7321428571428568
7,0.10142857142857142,0.0348820789381187,0.0892857142857143,0.2321428571428571,2.88,0.35618630921006345,1.0,3.0,100.0,3.0,2.75
8,0.11250000000000002,0.04717733445644391,0.0892857142857143,0.2321428571428571,2.75,0.5388914922357194,1.0,3.0,100.0,3.0,2.75
9,0.11999999999999998,0.05420381914111383,0.0892857142857143,0.2321428571428571,2.64,0.6744994402884964,1.0,3.0,100.0,3.0,2.75
10,0.11785714285714287,0.05323971374999497,0.0892857142857143,0.2321428571428571,2.66,0.669991708074726,1.0,3.0,100.0,3.0,2.75
11,0.12678571428571428,0.05971290310957634,0.0892857142857143,0.2321428571428571,2.53,0.7843803447642765,1.0,3.0,100.0,3.0,2.75
12,0.12035714285714287,0.05621885518593222,0.0892857142857143,0.2321428571428571,2.61,0.7371114795831993,1.0,3.0,100.0,3.0,2.75
13,0.12142857142857144,0.056640104364197044,0.0892857142857143,0.2321428571428571,2.6,0.7385489458759964,1.0,3.0,100.0,3.0,2.75
14,0.13178571428571428,0.06042499622703595,0.0892857142857143,0.2321428571428571,2.49,0.7719187689508435,1.0,3.0,100.0,3.0,2.75
15,0.12928571428571428,0.05947617141331805,0.0892857142857143,0.2321428571428571,2.52,0.7585206228927038,1.0,3.0,100.0,3.0,2.75
16,0.13428571428571426,0.06125617609239058,0.0892857142857143,0.2321428571428571,2.46,0.7839294959021854,1.0,3.0,100.0,4.0,2.75
17,0.1282142857142857,0.05921891610572727,0.0892857142857143,0.2321428571428571,2.53,0.7581876316905234,1.0,3.0,100.0,3.0,2.75
18,0.13749999999999996,0.06162419771461785,0.0892857142857143,0.2321428571428571,2.43,0.7818005635787948,1.0,3.0,100.0,3.0,2.75
19,0.1425,0.06390681185865667,0.0892857142857143,0.2321428571428571,2.35,0.8333333333333335,1.0,3.0,100.0,3.0,2.75
20,0.14857142857142855,0.06324310860010811,0.0892857142857143,0.2321428571428571,2.3,0.8102873913406629,1.0,3.0,100.0,3.0,2.75
21,0.145,0.0618214557683735,0.0892857142857143,0.2321428571428571,2.36,0.7722458393307382,1.0,3.0,100.0,3.0,2.75
22,0.15142857142857138,0.06125617609239058,0.0892857142857143,0.2321428571428571,2.3,0.7587869106393281,1.0,3.0,100.0,3.0,2.75
