generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.21785714285714286,0.05263123989518541,0.1071428571428571,0.3571428571428571,4.09,1.5960494157054592,2.0,8.0,100.0,40.0,2.303571428571429
2,0.1857142857142857,0.051455320124147906,0.1071428571428571,0.2857142857142857,3.63,1.1862426889855706,2.0,8.0,100.0,21.0,2.321428571428572
3,0.17214285714285715,0.06199003450941664,0.1071428571428571,0.4642857142857143,3.38,0.9824726587811619,1.0,8.0,100.0,18.0,2.321428571428572
4,0.1276785714285714,0.06576456566647063,0.1071428571428571,0.4642857142857143,3.69,0.7874649262672021,1.0,4.0,100.0,4.0,2.321428571428572
5,0.12499999999999996,0.0647092031553106,0.1071428571428571,0.4642857142857143,3.75,0.7299508769967216,1.0,4.0,100.0,3.0,2.321428571428572
6,0.13928571428571423,0.09284049134748561,0.1071428571428571,0.4642857142857143,3.63,0.9062632792478857,1.0,4.0,100.0,3.0,2.321428571428572
7,0.14374999999999996,0.09333788171398055,0.1071428571428571,0.4642857142857143,3.53,0.9687542766279014,1.0,4.0,100.0,3.0,2.321428571428572
8,0.12285714285714282,0.03528603267933304,0.1071428571428571,0.25,3.65,0.7833494518006403,1.0,4.0,100.0,3.0,2.535714285714286
9,0.1298214285714285,0.04283722180107757,0.1071428571428571,0.25,3.5,0.937436866561092,1.0,4.0,100.0,3.0,2.535714285714286
10,0.13303571428571426,0.04521637380085926,0.1071428571428571,0.25,3.43,0.9873441572463397,1.0,4.0,100.0,3.0,2.535714285714286
11,0.13821428571428568,0.049452006305546255,0.1071428571428571,0.25,3.32,1.0719565798533583,1.0,4.0,100.0,3.0,2.535714285714286
12,0.13285714285714284,0.04764068772360434,0.1071428571428571,0.25,3.44,1.0280903155704253,1.0,4.0,100.0,3.0,2.535714285714286
13,0.1394642857142857,0.056337614146117064,0.1071428571428571,0.25,3.31,1.1950656125007608,1.0,4.0,100.0,3.0,2.535714285714286
14,0.15267857142857139,0.06280845344669866,0.1071428571428571,0.25,3.03,1.3291981329988682,1.0,4.0,100.0,3.0,2.535714285714286
15,0.1514285714285714,0.0634261923815764,0.1071428571428571,0.25,3.06,1.3395310501602544,1.0,4.0,100.0,3.0,2.535714285714286
16,0.15428571428571428,0.06458563993327467,0.1071428571428571,0.25,3.0,1.3632996217214537,1.0,4.0,100.0,3.0,2.535714285714286
17,0.1594642857142857,0.06595432467793864,0.1071428571428571,0.25,2.89,1.3918594495396175,1.0,4.0,100.0,3.0,2.535714285714286
18,0.17392857142857143,0.06958386334734953,0.1071428571428571,0.25,2.59,1.46401275039985,1.0,4.0,100.0,3.0,2.535714285714286
19,0.17874999999999996,0.07008545120070347,0.1071428571428571,0.25,2.49,1.473640445161628,1.0,4.0,100.0,3.0,2.535714285714286
20,0.1725,0.0694726803038156,0.1071428571428571,0.25,2.62,1.4618377806616223,1.0,4.0,100.0,3.0,2.535714285714286
21,0.1796428571428571,0.0669029902247284,0.1071428571428571,0.25,2.46,1.41006483123395,1.0,4.0,100.0,3.0,2.535714285714286
22,0.17,0.06562262256297656,0.1071428571428571,0.25,2.66,1.3869521850577127,1.0,4.0,100.0,3.0,2.535714285714286
23,0.17910714285714285,0.06654746416356302,0.1071428571428571,0.25,2.47,1.403135018017824,1.0,4.0,100.0,3.0,2.535714285714286
24,0.1864285714285714,0.0671672609238487,0.1071428571428571,0.25,2.32,1.4133562033598457,1.0,4.0,100.0,3.0,2.535714285714286
25,0.1926785714285714,0.06351829702452269,0.1071428571428571,0.25,2.18,1.336209020121682,1.0,4.0,100.0,3.0,2.535714285714286
26,0.18910714285714283,0.06570184453094215,0.1071428571428571,0.25,2.26,1.38257555002074,1.0,4.0,100.0,3.0,2.535714285714286
27,0.1821428571428571,0.06460957383809222,0.1071428571428571,0.25,2.4,1.3632996217214537,1.0,4.0,100.0,3.0,2.535714285714286
28,0.17232142857142854,0.06250000000000001,0.1071428571428571,0.25,2.6,1.3257359305592338,1.0,4.0,100.0,3.0,2.535714285714286
29,0.1707142857142857,0.06114249301991348,0.1071428571428571,0.25,2.63,1.3,1.0,4.0,100.0,3.0,2.535714285714286
30,0.17303571428571426,0.061004051337021845,0.1071428571428571,0.25,2.58,1.2963039922811472,1.0,4.0,100.0,3.0,2.535714285714286
31,0.1805357142857143,0.06043112605000008,0.1071428571428571,0.25,2.42,1.2806248474865696,1.0,4.0,100.0,3.0,2.535714285714286
32,0.18178571428571427,0.06234545931878749,0.1071428571428571,0.25,2.4,1.318094737632215,1.0,4.0,100.0,3.0,2.535714285714286
33,0.18517857142857141,0.062462883227370064,0.1071428571428571,0.25,2.33,1.318516154047742,1.0,4.0,100.0,3.0,2.535714285714286
34,0.1923214285714286,0.061275891250024674,0.1071428571428571,0.25,2.18,1.2900552020136287,1.0,4.0,100.0,3.0,2.535714285714286
35,0.22589285714285715,0.029856451554788194,0.0892857142857143,0.25,1.44,0.5187397315522585,1.0,3.0,100.0,3.0,2.7321428571428568
36,0.22267857142857142,0.03274596520911866,0.0892857142857143,0.25,1.49,0.5411361037930134,1.0,3.0,100.0,3.0,2.7321428571428568
37,0.22053571428571428,0.037592649925030565,0.0892857142857143,0.25,1.51,0.5772627852480388,1.0,3.0,100.0,3.0,2.7321428571428568
38,0.2157142857142857,0.04725782910665534,0.0892857142857143,0.25,1.55,0.6571287406727709,1.0,3.0,100.0,3.0,2.7321428571428568
39,0.2167857142857143,0.04554605815796937,0.0892857142857143,0.25,1.54,0.6422812876966387,1.0,3.0,100.0,3.0,2.7321428571428568
40,0.21625000000000003,0.04351164197100573,0.0892857142857143,0.25,1.56,0.6247423711443224,1.0,3.0,100.0,3.0,2.7321428571428568
41,0.20767857142857146,0.05236465458773469,0.0892857142857143,0.25,1.66,0.6994947671662235,1.0,3.0,100.0,3.0,2.7321428571428568
42,0.20499999999999996,0.05933302759227196,0.0892857142857143,0.25,1.66,0.768311805390904,1.0,3.0,100.0,3.0,2.7321428571428568
43,0.19803571428571426,0.06391260774347599,0.0892857142857143,0.25,1.74,0.8117819282232754,1.0,3.0,100.0,3.0,2.7321428571428568
44,0.1846428571428571,0.0653146373739269,0.0892857142857143,0.25,1.93,0.807227453457922,1.0,3.0,100.0,3.0,2.7321428571428568
45,0.18946428571428572,0.06262973547951296,0.0892857142857143,0.25,1.88,0.782123501575788,1.0,3.0,100.0,3.0,2.7321428571428568
46,0.1883928571428572,0.06477760942444406,0.0892857142857143,0.25,1.88,0.8075402232218604,1.0,3.0,100.0,3.0,2.7321428571428568
47,0.18571428571428572,0.06724777654937655,0.0892857142857143,0.25,1.9,0.8348471099367218,1.0,3.0,100.0,3.0,2.7321428571428568
48,0.1905357142857143,0.06320107720248706,0.0892857142857143,0.25,1.86,0.7916228058025279,1.0,3.0,100.0,3.0,2.7321428571428568
49,0.1905357142857143,0.06320107720248706,0.0892857142857143,0.25,1.86,0.7916228058025278,1.0,3.0,100.0,3.0,2.7321428571428568
50,0.19375000000000003,0.06203444416975809,0.0892857142857143,0.25,1.82,0.7834139223535498,1.0,3.0,100.0,3.0,2.7321428571428568
51,0.1975,0.06231652103626356,0.0892857142857143,0.25,1.76,0.7928977668570323,1.0,3.0,100.0,3.0,2.7321428571428568
52,0.19803571428571431,0.05821587919100292,0.0892857142857143,0.25,1.78,0.746439359339871,1.0,3.0,100.0,3.0,2.7321428571428568
53,0.1948214285714286,0.06253709474323164,0.0892857142857143,0.25,1.8,0.7913675671030664,1.0,3.0,100.0,3.0,2.7321428571428568
54,0.20714285714285713,0.05698028822981897,0.0892857142857143,0.25,1.64,0.7456269817808339,1.0,3.0,100.0,3.0,2.7321428571428568
55,0.20714285714285716,0.058486634852765645,0.0892857142857143,0.25,1.63,0.7608474807008885,1.0,3.0,100.0,3.0,2.7321428571428568
56,0.20232142857142857,0.061338937171735136,0.0892857142857143,0.25,1.69,0.7874649262672021,1.0,3.0,100.0,3.0,2.7321428571428568
57,0.19750000000000004,0.06231652103626356,0.0892857142857143,0.25,1.76,0.7928977668570322,1.0,3.0,100.0,3.0,2.7321428571428568
58,0.20178571428571426,0.05823828283977953,0.0892857142857143,0.25,1.72,0.7531750973530175,1.0,3.0,100.0,3.0,2.7321428571428568
