generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.22321428571428573,0.04348239193714568,0.125,0.3571428571428571,3.65,1.313296415417127,1.0,7.0,100.0,30.0,2.3214285714285716
2,0.20892857142857146,0.0544066682436194,0.125,0.3392857142857143,2.86,0.9746276160149524,1.0,5.0,100.0,18.0,2.4107142857142856
3,0.1869642857142857,0.06537551291681205,0.125,0.3392857142857143,2.86,1.0349449797506682,1.0,4.0,100.0,10.0,2.4642857142857144
4,0.15089285714285716,0.04777942419727738,0.125,0.3392857142857143,3.41,0.8420153793072304,1.0,4.0,100.0,4.0,2.375
5,0.14125000000000001,0.04708131176531486,0.125,0.3392857142857143,3.57,0.7555184185763314,1.0,4.0,100.0,4.0,2.392857142857143
6,0.14767857142857144,0.05588758106387963,0.125,0.3392857142857143,3.48,0.8701561452818207,1.0,4.0,100.0,4.0,2.392857142857143
7,0.13892857142857143,0.027049566267326065,0.125,0.2321428571428571,3.52,0.7032392583932261,1.0,4.0,100.0,5.0,2.5
8,0.13875,0.027082292687299895,0.125,0.2321428571428571,3.53,0.7028800779936817,1.0,4.0,100.0,4.0,2.5
9,0.14482142857142857,0.031993701548515927,0.125,0.2321428571428571,3.34,0.8067893720848651,1.0,4.0,100.0,4.0,2.5
10,0.15321428571428572,0.03884045191561597,0.125,0.2321428571428571,3.14,0.964207949405609,1.0,4.0,100.0,4.0,2.5
11,0.14214285714285715,0.03034281556482096,0.125,0.2321428571428571,3.33,0.8882510337679879,1.0,4.0,100.0,4.0,2.5178571428571432
12,0.1435714285714286,0.032396386695964126,0.125,0.2321428571428571,3.29,0.9352253550061956,1.0,4.0,100.0,3.0,2.482142857142857
13,0.14946428571428572,0.03821131868024768,0.125,0.2321428571428571,3.15,1.0671873729054748,1.0,4.0,100.0,4.0,2.5178571428571432
14,0.15517857142857144,0.04183600407374463,0.125,0.2321428571428571,3.01,1.1502744512208003,1.0,4.0,100.0,5.0,2.5178571428571432
15,0.15267857142857144,0.040718573354648964,0.125,0.2321428571428571,3.09,1.1290024201242728,1.0,4.0,100.0,5.0,2.5178571428571432
16,0.15446428571428572,0.04219478237725541,0.125,0.2321428571428571,3.05,1.1666666666666667,1.0,4.0,100.0,5.0,2.5178571428571432
17,0.16214285714285714,0.04664037602040396,0.125,0.2321428571428571,2.86,1.279362214842879,1.0,4.0,100.0,5.0,2.5178571428571432
18,0.16642857142857145,0.04672317455179919,0.125,0.2321428571428571,2.72,1.2639524348549505,1.0,4.0,100.0,5.0,2.5178571428571432
19,0.16196428571428573,0.04375966188921032,0.125,0.2321428571428571,2.85,1.1923578203363165,1.0,4.0,100.0,5.0,2.5178571428571432
20,0.16517857142857142,0.043988713976750714,0.125,0.2321428571428571,2.76,1.190195637937586,1.0,4.0,100.0,5.0,2.5178571428571432
21,0.17107142857142854,0.04569855654723599,0.125,0.2321428571428571,2.62,1.2372991113344787,1.0,4.0,100.0,5.0,2.5178571428571432
22,0.17535714285714285,0.04493088900346762,0.125,0.2321428571428571,2.52,1.2183777921664711,1.0,4.0,100.0,5.0,2.5178571428571432
23,0.19821428571428573,0.03691174350942228,0.1071428571428571,0.2321428571428571,1.83,0.8534540634292149,1.0,4.0,100.0,5.0,2.6071428571428577
24,0.19732142857142854,0.039919700759913995,0.1071428571428571,0.2321428571428571,1.84,0.9180567971690439,1.0,4.0,100.0,4.0,2.6071428571428577
25,0.20035714285714284,0.038457088288921755,0.1071428571428571,0.2321428571428571,1.77,0.8859737552261325,1.0,4.0,100.0,4.0,2.6071428571428577
