generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.23392857142857143,0.05965893752863832,0.0892857142857143,0.4107142857142857,2.89,1.033724266226666,1.0,5.0,100.0,36.0,2.732142857142857
2,0.19750000000000004,0.05081407981131514,0.0892857142857143,0.3392857142857143,2.46,1.0092501466860724,1.0,5.0,100.0,15.0,2.75
3,0.19785714285714281,0.06025952256516381,0.0892857142857143,0.2857142857142857,2.1,1.020001980588293,1.0,4.0,100.0,10.0,2.75
4,0.19714285714285712,0.0585372793138715,0.0892857142857143,0.2321428571428571,1.54,0.8338786094831402,1.0,3.0,100.0,3.0,2.75
5,0.19607142857142856,0.05686598689799835,0.0892857142857143,0.2321428571428571,1.59,0.8176709965419212,1.0,3.0,100.0,3.0,2.75
6,0.19464285714285712,0.05773837416811276,0.0892857142857143,0.2321428571428571,1.61,0.8274946977156259,1.0,3.0,100.0,3.0,2.75
7,0.17928571428571427,0.06349927808938145,0.0892857142857143,0.2321428571428571,1.84,0.8844332774281067,1.0,3.0,100.0,3.0,2.75
8,0.1828571428571428,0.061708814091255726,0.0892857142857143,0.2321428571428571,1.8,0.8645662192537639,1.0,3.0,100.0,3.0,2.75
9,0.18607142857142855,0.05816523176920739,0.0892857142857143,0.2321428571428571,1.79,0.8201379534116578,1.0,3.0,100.0,3.0,2.75
10,0.18857142857142858,0.05932434110842592,0.0892857142857143,0.2321428571428571,1.72,0.8418354166265924,1.0,3.0,100.0,3.0,2.75
11,0.19178571428571428,0.05667535129347059,0.0892857142857143,0.2321428571428571,1.69,0.8127146181194544,1.0,3.0,100.0,3.0,2.75
12,0.19428571428571428,0.05625665630925011,0.0892857142857143,0.2321428571428571,1.64,0.8105366721929964,1.0,3.0,100.0,3.0,2.75
13,0.19714285714285715,0.054431527418187416,0.0892857142857143,0.2321428571428571,1.6,0.7913675671030664,1.0,3.0,100.0,3.0,2.75
14,0.18749999999999997,0.06014288456330584,0.0892857142857143,0.2321428571428571,1.73,0.8510836823388369,1.0,3.0,100.0,3.0,2.75
15,0.18214285714285716,0.06258368958788292,0.0892857142857143,0.2321428571428571,1.8,0.8761716542303613,1.0,3.0,100.0,3.0,2.75
16,0.19,0.05992935441083064,0.0892857142857143,0.2321428571428571,1.68,0.851380340886777,1.0,3.0,100.0,3.0,2.75
17,0.18892857142857142,0.060765193834089695,0.0892857142857143,0.2321428571428571,1.69,0.8609954304833048,1.0,3.0,100.0,3.0,2.75
18,0.19142857142857142,0.05920259650994084,0.0892857142857143,0.2321428571428571,1.66,0.8435135751813075,1.0,3.0,100.0,3.0,2.75
19,0.19464285714285712,0.05773837416811277,0.0892857142857143,0.2321428571428571,1.61,0.8274946977156259,1.0,3.0,100.0,3.0,2.75
20,0.1982142857142857,0.05476072838939756,0.0892857142857143,0.2321428571428571,1.57,0.7946157193349132,1.0,3.0,100.0,3.0,2.75
21,0.19035714285714284,0.060074294345116484,0.0892857142857143,0.2321428571428571,1.67,0.8534540634292149,1.0,3.0,100.0,3.0,2.75
22,0.18928571428571428,0.05963193642405153,0.0892857142857143,0.2321428571428571,1.7,0.8468599159080072,1.0,3.0,100.0,3.0,2.75
23,0.18107142857142855,0.06325023842885451,0.0892857142857143,0.2321428571428571,1.81,0.8841477092189809,1.0,3.0,100.0,3.0,2.75
24,0.18357142857142858,0.06081288149191263,0.0892857142857143,0.2321428571428571,1.8,0.8528028654224418,1.0,3.0,100.0,3.0,2.75
25,0.1807142857142857,0.05926784793116822,0.0892857142857143,0.2321428571428571,1.88,0.8199531891048613,1.0,3.0,100.0,3.0,2.75
26,0.1828571428571428,0.0591503435460884,0.0892857142857143,0.2321428571428571,1.84,0.8253557543339244,1.0,3.0,100.0,3.0,2.75
27,0.1825,0.05895726049643314,0.0892857142857143,0.2321428571428571,1.85,0.821122660899347,1.0,3.0,100.0,3.0,2.75
28,0.17607142857142857,0.060331105580426606,0.0892857142857143,0.2321428571428571,1.95,0.8211226608993472,1.0,3.0,100.0,3.0,2.75
29,0.1814285714285714,0.05836093524903124,0.0892857142857143,0.2321428571428571,1.88,0.8075402232218604,1.0,3.0,100.0,3.0,2.75
30,0.1782142857142857,0.060382336758816824,0.0892857142857143,0.2321428571428571,1.91,0.8299324543526895,1.0,3.0,100.0,3.0,2.75
31,0.18071428571428572,0.05926784793116822,0.0892857142857143,0.2321428571428571,1.88,0.8199531891048611,1.0,3.0,100.0,3.0,2.75
32,0.17535714285714285,0.06114565373707133,0.0892857142857143,0.2321428571428571,1.95,0.8333333333333335,1.0,3.0,100.0,3.0,2.75
33,0.18035714285714285,0.06035672660529125,0.0892857142857143,0.2321428571428571,1.87,0.8367203894378398,1.0,3.0,100.0,3.0,2.75
34,0.18178571428571427,0.058562585120578,0.0892857142857143,0.2321428571428571,1.87,0.8122173167921068,1.0,3.0,100.0,3.0,2.75
35,0.18499999999999997,0.05762781229177605,0.0892857142857143,0.2321428571428571,1.82,0.808790092756714,1.0,3.0,100.0,3.0,2.75
36,0.1882142857142857,0.060459102129481114,0.0892857142857143,0.2321428571428571,1.71,0.8562898593539008,1.0,3.0,100.0,3.0,2.75
37,0.18607142857142858,0.062024318449773665,0.0892857142857143,0.2321428571428571,1.73,0.8744984132332515,1.0,3.0,100.0,3.0,2.75
38,0.1932142857142857,0.059868052193715014,0.0892857142857143,0.2321428571428571,1.61,0.8515582864088138,1.0,3.0,100.0,3.0,2.75
39,0.19035714285714284,0.06007429434511649,0.0892857142857143,0.2321428571428571,1.67,0.8534540634292149,1.0,3.0,100.0,3.0,2.75
40,0.18785714285714283,0.061570861077526545,0.0892857142857143,0.2321428571428571,1.7,0.8703882797784891,1.0,3.0,100.0,3.0,2.75
41,0.18714285714285717,0.06125617609239058,0.0892857142857143,0.2321428571428571,1.72,0.8655003807572293,1.0,3.0,100.0,3.0,2.75
42,0.1864285714285714,0.06093140872964799,0.0892857142857143,0.2321428571428571,1.74,0.8601150968318019,1.0,3.0,100.0,3.0,2.75
43,0.19035714285714284,0.05877340847355422,0.0892857142857143,0.2321428571428571,1.69,0.837203135988567,1.0,3.0,100.0,3.0,2.75
44,0.18678571428571428,0.05981638054555631,0.0892857142857143,0.2321428571428571,1.75,0.8453676505795953,1.0,3.0,100.0,3.0,2.75
45,0.18964285714285714,0.059781907968089215,0.0892857142857143,0.2321428571428571,1.69,0.8491826135237998,1.0,3.0,100.0,3.0,2.75
46,0.19214285714285712,0.058161909085946886,0.0892857142857143,0.2321428571428571,1.66,0.8314524227597939,1.0,3.0,100.0,3.0,2.75
47,0.1846428571428571,0.06134760091909165,0.0892857142857143,0.2321428571428571,1.77,0.8628704737939841,1.0,3.0,100.0,3.0,2.75
