generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.23678571428571427,0.06348405883884788,0.1071428571428571,0.4107142857142857,3.32,1.8306040290327974,1.0,8.0,100.0,34.0,2.375
2,0.2355357142857143,0.07579098289389767,0.1071428571428571,0.4107142857142857,2.89,2.373655919513699,1.0,8.0,100.0,23.0,2.4107142857142856
3,0.21267857142857138,0.08142112665645822,0.1071428571428571,0.2857142857142857,3.43,2.9172250547741463,1.0,8.0,100.0,8.0,2.4107142857142856
4,0.23303571428571423,0.07265252758849418,0.1071428571428571,0.2857142857142857,2.7,2.6571800956288345,1.0,8.0,100.0,8.0,2.4285714285714284
5,0.21017857142857138,0.08009537289393664,0.1071428571428571,0.2857142857142857,3.44,3.0094799711860016,1.0,8.0,100.0,11.0,2.464285714285714
6,0.12071428571428569,0.031304194400997534,0.1071428571428571,0.2857142857142857,6.64,2.3334199118136634,1.0,8.0,100.0,7.000000000000001,2.482142857142857
7,0.12464285714285711,0.0329933965145181,0.1071428571428571,0.25,6.17,2.5467547184524064,1.0,8.0,100.0,5.0,2.464285714285714
8,0.13035714285714284,0.04025115697731908,0.1071428571428571,0.25,5.8,2.670451859014338,1.0,8.0,100.0,7.000000000000001,2.482142857142857
9,0.13607142857142857,0.04552908236231524,0.1071428571428571,0.25,5.37,2.7067256300489038,1.0,8.0,100.0,6.0,2.482142857142857
10,0.14928571428571427,0.05569504237178466,0.1071428571428571,0.25,4.92,2.876866982737234,1.0,8.0,100.0,6.0,2.482142857142857
11,0.15517857142857142,0.05633761414611706,0.1071428571428571,0.25,4.53,2.8513863365745515,1.0,8.0,100.0,6.0,2.482142857142857
12,0.14928571428571427,0.05458516557608736,0.1071428571428571,0.25,4.89,2.835186559696351,1.0,8.0,100.0,6.0,2.482142857142857
13,0.12249999999999998,0.018996820790988043,0.1071428571428571,0.2321428571428571,5.64,2.3635275810243104,1.0,8.0,100.0,5.0,2.5
14,0.12374999999999999,0.023297387056515625,0.1071428571428571,0.2321428571428571,5.6,2.374102701309199,1.0,8.0,100.0,6.0,2.517857142857143
15,0.1289285714285714,0.032062590174905946,0.1071428571428571,0.2321428571428571,5.4,2.502523978431828,1.0,8.0,100.0,6.0,2.517857142857143
16,0.1375,0.03777428379443125,0.1071428571428571,0.2321428571428571,4.83,2.4987067362008197,1.0,8.0,100.0,6.0,2.517857142857143
17,0.14714285714285716,0.04505545267454432,0.1071428571428571,0.2321428571428571,4.56,2.6564957551198343,1.0,8.0,100.0,6.0,2.517857142857143
18,0.15071428571428572,0.045496527716076846,0.1071428571428571,0.2321428571428571,4.21,2.5278049726586858,1.0,8.0,100.0,5.0,2.517857142857143
19,0.14910714285714285,0.045002161587150195,0.1071428571428571,0.2321428571428571,4.27,2.497898106307571,1.0,8.0,100.0,5.0,2.517857142857143
20,0.13839285714285712,0.04234717937855266,0.1071428571428571,0.2321428571428571,4.86,2.6439181209528844,1.0,8.0,100.0,5.0,2.535714285714286
21,0.14375,0.047914061799003704,0.1071428571428571,0.2321428571428571,4.74,2.7693123531105894,1.0,8.0,100.0,5.0,2.535714285714286
22,0.15035714285714283,0.050006441555791266,0.1071428571428571,0.2321428571428571,4.3,2.724746304565331,1.0,8.0,100.0,5.0,2.535714285714286
23,0.15535714285714286,0.050983675707238905,0.1071428571428571,0.2321428571428571,4.15,2.7938424357067015,1.0,8.0,100.0,5.0,2.535714285714286
24,0.16160714285714284,0.05154132011143202,0.1071428571428571,0.2321428571428571,3.87,2.776725053043967,1.0,8.0,100.0,5.0,2.535714285714286
25,0.15446428571428572,0.049370848423820064,0.1071428571428571,0.2321428571428571,3.95,2.551984769277878,1.0,8.0,100.0,5.0,2.535714285714286
26,0.1601785714285714,0.05008849877717005,0.1071428571428571,0.2321428571428571,3.74,2.5805018695962807,1.0,8.0,100.0,5.0,2.535714285714286
27,0.16,0.04960158727618966,0.1071428571428571,0.2321428571428571,3.74,2.5726612405417586,1.0,8.0,100.0,5.0,2.535714285714286
28,0.1569642857142857,0.04757133702958227,0.1071428571428571,0.2321428571428571,3.75,2.4052761869177384,1.0,8.0,100.0,5.0,2.535714285714286
29,0.1526785714285714,0.046550165451102805,0.1071428571428571,0.2321428571428571,3.92,2.4316100165789893,1.0,8.0,100.0,6.0,2.535714285714286
30,0.1544642857142857,0.04811531180676065,0.1071428571428571,0.2321428571428571,3.9,2.5045413298101655,1.0,8.0,100.0,5.0,2.535714285714286
31,0.1533928571428571,0.05102125205445153,0.1071428571428571,0.2321428571428571,4.22,2.7691664500861677,1.0,8.0,100.0,5.0,2.535714285714286
32,0.15125,0.04852061842439898,0.1071428571428571,0.2321428571428571,4.17,2.632566056228037,1.0,8.0,100.0,5.0,2.535714285714286
33,0.15035714285714283,0.049877452376974885,0.1071428571428571,0.2321428571428571,4.44,2.8188399361898124,1.0,8.0,100.0,5.0,2.535714285714286
34,0.1526785714285714,0.04771196292226605,0.1071428571428571,0.2321428571428571,4.07,2.614083843994745,1.0,8.0,100.0,5.0,2.535714285714286
35,0.17160714285714285,0.045395530902642776,0.1071428571428571,0.2857142857142857,2.83,1.7925491131995026,1.0,8.0,100.0,10.0,2.6071428571428577
36,0.18392857142857147,0.040569983003737105,0.1071428571428571,0.2321428571428571,2.13,0.9062632792478857,1.0,4.0,100.0,4.0,2.6071428571428577
37,0.18160714285714286,0.04247477030122498,0.1071428571428571,0.2321428571428571,2.19,0.9607972278953105,1.0,4.0,100.0,4.0,2.6071428571428577
38,0.17839285714285716,0.042508123685502816,0.1071428571428571,0.2321428571428571,2.27,0.9624778627914703,1.0,4.0,100.0,4.0,2.6071428571428577
39,0.1832142857142857,0.045304974486859564,0.1071428571428571,0.2321428571428571,2.15,1.03840398125336,1.0,4.0,100.0,4.0,2.6071428571428577
40,0.1825,0.044801665586583876,0.1071428571428571,0.2321428571428571,2.17,1.0254833794928915,1.0,4.0,100.0,4.0,2.6071428571428577
41,0.1858928571428571,0.04583333333333331,0.1071428571428571,0.2321428571428571,2.1,1.0588730430094635,1.0,4.0,100.0,4.0,2.6071428571428577
42,0.18660714285714286,0.044498323029325264,0.1071428571428571,0.2321428571428571,2.09,1.0258773037864921,1.0,4.0,100.0,4.0,2.6071428571428577
43,0.1857142857142857,0.04262201010284677,0.1071428571428571,0.2321428571428571,2.12,0.9773185331055148,1.0,4.0,100.0,4.0,2.6071428571428577
44,0.17982142857142855,0.04688661558138044,0.1071428571428571,0.2321428571428571,2.26,1.0882290311521854,1.0,4.0,100.0,4.0,2.6071428571428577
45,0.18035714285714285,0.05167394765861649,0.1071428571428571,0.2321428571428571,2.24,1.215389533101103,1.0,4.0,100.0,5.0,2.6071428571428577
46,0.17660714285714285,0.05107173129810681,0.1071428571428571,0.2321428571428571,2.33,1.1981045636565055,1.0,4.0,100.0,5.0,2.6071428571428577
47,0.17589285714285713,0.051478788914478366,0.1071428571428571,0.2321428571428571,2.34,1.2078865422670704,1.0,4.0,100.0,5.0,2.6071428571428577
48,0.18160714285714286,0.051081821160785294,0.1071428571428571,0.2321428571428571,2.2,1.1976407785072427,1.0,4.0,100.0,5.0,2.6071428571428577
49,0.18678571428571428,0.05085209818195624,0.1071428571428571,0.2321428571428571,2.09,1.1984417492154662,1.0,4.0,100.0,5.0,2.6071428571428577
50,0.185,0.04885569561496233,0.1071428571428571,0.2321428571428571,2.13,1.1428742783708172,1.0,4.0,100.0,5.0,2.6071428571428577
51,0.18428571428571427,0.04874745287733961,0.1071428571428571,0.2321428571428571,2.14,1.1372481406154653,1.0,4.0,100.0,5.0,2.6071428571428577
52,0.1832142857142857,0.04704880425098094,0.1071428571428571,0.2321428571428571,2.16,1.0891568419023159,1.0,4.0,100.0,5.0,2.6071428571428577
53,0.18017857142857147,0.04576300332929164,0.1071428571428571,0.2321428571428571,2.25,1.0576799462440747,1.0,4.0,100.0,5.0,2.6071428571428577
54,0.18464285714285716,0.04556019982259366,0.1071428571428571,0.2321428571428571,2.15,1.0576799462440747,1.0,4.0,100.0,5.0,2.6071428571428577
55,0.1844642857142857,0.047351453215549844,0.1071428571428571,0.2321428571428571,2.15,1.1043989178267832,1.0,4.0,100.0,5.0,2.6071428571428577
56,0.18,0.04615442427580349,0.1071428571428571,0.2321428571428571,2.25,1.0671873729054748,1.0,4.0,100.0,5.0,2.6071428571428577
57,0.1817857142857143,0.0467576306666809,0.1071428571428571,0.2321428571428571,2.2,1.0824588545146516,1.0,4.0,100.0,5.0,2.6071428571428577
58,0.18464285714285716,0.04929543790146649,0.1071428571428571,0.2321428571428571,2.14,1.154875479754148,1.0,4.0,100.0,5.0,2.6071428571428577
59,0.19,0.04731504694370592,0.1071428571428571,0.2321428571428571,2.02,1.1099185519303623,1.0,4.0,100.0,5.0,2.6071428571428577
60,0.18125,0.04989004349476251,0.1071428571428571,0.2321428571428571,2.22,1.1684402103884157,1.0,4.0,100.0,5.0,2.6071428571428577
61,0.17982142857142858,0.04923234400417193,0.1071428571428571,0.2321428571428571,2.27,1.1534314198963198,1.0,4.0,100.0,5.0,2.6071428571428577
62,0.17749999999999996,0.049659996314663335,0.1071428571428571,0.2321428571428571,2.32,1.1623730516108461,1.0,4.0,100.0,5.0,2.6071428571428577
63,0.17732142857142855,0.049363018927133025,0.1071428571428571,0.2321428571428571,2.32,1.1536503330338406,1.0,4.0,100.0,5.0,2.6071428571428577
64,0.17482142857142857,0.04936562889733707,0.1071428571428571,0.2321428571428571,2.37,1.1516786167866608,1.0,4.0,100.0,5.0,2.6071428571428577
65,0.16928571428571426,0.05216899263961653,0.1071428571428571,0.2321428571428571,2.5,1.2268049987877068,1.0,4.0,100.0,5.0,2.6071428571428577
66,0.17982142857142858,0.05178322629242527,0.1071428571428571,0.2321428571428571,2.25,1.217506974240079,1.0,4.0,100.0,5.0,2.6071428571428577
67,0.1816071428571428,0.050765565095486,0.1071428571428571,0.2321428571428571,2.21,1.1916799109244942,1.0,4.0,100.0,5.0,2.6071428571428577
68,0.18017857142857138,0.049807335979530756,0.1071428571428571,0.2321428571428571,2.25,1.1666666666666667,1.0,4.0,100.0,5.0,2.6071428571428577
69,0.18732142857142853,0.04738137385877057,0.1071428571428571,0.2321428571428571,2.1,1.1146408580454255,1.0,4.0,100.0,5.0,2.6071428571428577
70,0.19,0.046973437319901015,0.1071428571428571,0.2321428571428571,2.03,1.1051303684693183,1.0,4.0,100.0,5.0,2.6071428571428577
71,0.19035714285714284,0.04715821386154717,0.1071428571428571,0.2321428571428571,2.02,1.1099185519303623,1.0,4.0,100.0,5.0,2.6071428571428577
72,0.18142857142857138,0.04787000968510568,0.1071428571428571,0.2321428571428571,2.23,1.1178532817843134,1.0,4.0,100.0,5.0,2.6071428571428577
73,0.17607142857142855,0.04789019125531257,0.1071428571428571,0.2321428571428571,2.34,1.1121005695384194,1.0,4.0,100.0,5.0,2.6071428571428577
74,0.1801785714285714,0.046461512900395394,0.1071428571428571,0.2321428571428571,2.25,1.07661084384791,1.0,4.0,100.0,5.0,2.6071428571428577
75,0.1826785714285714,0.04651417073050587,0.1071428571428571,0.2321428571428571,2.21,1.0852081678999508,1.0,4.0,100.0,5.0,2.6071428571428577
76,0.1755357142857143,0.046941541274848404,0.1071428571428571,0.2321428571428571,2.38,1.0897131491703436,1.0,4.0,100.0,5.0,2.6071428571428577
77,0.17107142857142857,0.049292824214770166,0.1071428571428571,0.2321428571428571,2.47,1.1499231419200295,1.0,4.0,100.0,5.0,2.6071428571428577
78,0.16964285714285712,0.04996262259907842,0.1071428571428571,0.2321428571428571,2.49,1.1677051654999875,1.0,4.0,100.0,5.0,2.6071428571428577
79,0.16249999999999998,0.0460720018533188,0.1071428571428571,0.2321428571428571,2.65,1.067187372905475,1.0,4.0,100.0,5.0,2.6071428571428577
