generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.26694805194805193,0.0626441955631526,0.20779220779220775,0.37662337662337664,3.54,1.9613435922521802,1.0,7.0,33.33333333333333,30.0,1.0129870129870127
2,0.2337012987012987,0.04080317533812308,0.20779220779220775,0.3571428571428571,3.92,1.8184242262647807,1.0,7.0,100.0,15.0,1.0194805194805192
3,0.24142857142857144,0.04421849696196552,0.20779220779220775,0.3441558441558441,3.19,1.4120334216435473,1.0,6.0,100.0,7.000000000000001,1.0194805194805192
4,0.23863636363636365,0.042298512983512594,0.20779220779220775,0.3441558441558441,3.36,1.5276574791940025,1.0,6.0,100.0,7.000000000000001,1.0194805194805192
5,0.24461038961038958,0.04651555851925611,0.20779220779220775,0.3441558441558441,3.12,1.4858252816790969,1.0,6.0,100.0,7.000000000000001,1.0194805194805192
6,0.2203246753246753,0.008768237705856764,0.20779220779220775,0.24675324675324672,3.78,1.1510206274643755,1.0,6.0,100.0,5.0,1.1168831168831166
7,0.21999999999999997,0.009379610288158403,0.20779220779220775,0.24675324675324672,3.86,1.2554527534565434,1.0,6.0,100.0,5.0,1.1168831168831166
8,0.2211038961038961,0.008627208102691032,0.20779220779220775,0.24675324675324672,3.69,1.1164065730564454,1.0,6.0,100.0,5.0,1.1168831168831166
9,0.22097402597402596,0.008922323192671661,0.20779220779220775,0.24675324675324672,3.76,1.2070499977091655,1.0,6.0,100.0,5.0,1.1168831168831166
10,0.22253246753246753,0.009450858306564829,0.20779220779220775,0.24675324675324672,3.55,1.1838560518556096,1.0,6.0,100.0,5.0,1.1168831168831166
11,0.22272727272727275,0.010623915770714752,0.20779220779220775,0.24675324675324672,3.5,1.2593087730412211,1.0,6.0,100.0,5.0,1.1168831168831166
12,0.22350649350649351,0.011272804651676068,0.20779220779220775,0.24675324675324672,3.41,1.3034143197344767,1.0,6.0,100.0,5.0,1.1168831168831166
13,0.2246753246753247,0.012553434008450673,0.20779220779220775,0.24675324675324672,3.37,1.5152757524822358,1.0,6.0,100.0,4.0,1.1168831168831166
14,0.2242857142857143,0.013163564467034629,0.20779220779220775,0.24675324675324672,3.47,1.6358051796771478,1.0,6.0,100.0,4.0,1.1168831168831166
15,0.22363636363636363,0.013321163635129496,0.20779220779220775,0.24675324675324672,3.52,1.6359595460657443,1.0,6.0,100.0,4.0,1.1168831168831166
16,0.22357142857142853,0.01394398251540012,0.20779220779220775,0.24675324675324672,3.56,1.7251555339045856,1.0,6.0,100.0,4.0,1.1168831168831166
17,0.2235714285714286,0.013478026034602296,0.20779220779220775,0.24675324675324672,3.57,1.689270956251946,1.0,6.0,100.0,4.0,1.1168831168831166
18,0.22402597402597402,0.014781563194272629,0.20779220779220775,0.24675324675324672,3.6,1.874873733122184,1.0,6.0,100.0,4.0,1.1168831168831166
19,0.22831168831168833,0.01576375883639231,0.20779220779220775,0.24675324675324672,3.05,1.8876258403431845,1.0,6.0,100.0,4.0,1.1168831168831166
20,0.225974025974026,0.016458499540595424,0.20779220779220775,0.24675324675324672,3.38,2.028981931109214,1.0,6.0,100.0,4.0,1.1168831168831166
21,0.22545454545454544,0.016844222041856035,0.20779220779220775,0.24675324675324672,3.43,2.0609647637880077,1.0,6.0,100.0,4.0,1.1168831168831166
22,0.2261038961038961,0.016338505092170046,0.20779220779220775,0.24675324675324672,3.26,1.9260049193849298,1.0,6.0,100.0,4.0,1.1168831168831166
23,0.22571428571428573,0.016227074575177202,0.20779220779220775,0.24675324675324672,3.36,1.9670004852797847,1.0,6.0,100.0,4.0,1.1168831168831166
24,0.22701298701298703,0.015275257893060308,0.20779220779220775,0.24675324675324672,3.16,1.813083761791696,1.0,6.0,100.0,4.0,1.1168831168831166
25,0.22603896103896098,0.014407876892858355,0.20779220779220775,0.24675324675324672,3.2,1.663633603795249,1.0,6.0,100.0,4.0,1.1168831168831166
26,0.22805194805194806,0.014096634291947385,0.20779220779220775,0.24675324675324672,3.0,1.632993161855452,1.0,6.0,100.0,4.0,1.1168831168831166
27,0.22603896103896104,0.013586297651645247,0.20779220779220775,0.24675324675324672,3.17,1.5443281694476387,1.0,6.0,100.0,4.0,1.1168831168831166
28,0.22616883116883119,0.015555282358837116,0.20779220779220775,0.24675324675324672,3.29,1.8818377005770532,1.0,6.0,100.0,4.0,1.1168831168831166
29,0.22675324675324673,0.015708544099893116,0.20779220779220775,0.24675324675324672,3.22,1.8887225119833584,1.0,6.0,100.0,4.0,1.1168831168831166
30,0.22448051948051945,0.014716733680760152,0.20779220779220775,0.24675324675324672,3.5,1.8285060413994654,1.0,6.0,100.0,5.0,1.1168831168831166
31,0.22740259740259736,0.01568955308956472,0.20779220779220775,0.24675324675324672,3.18,1.9142211011903574,1.0,6.0,100.0,5.0,1.1168831168831166
32,0.2235714285714286,0.015256704630780696,0.20779220779220775,0.24675324675324672,3.61,1.8904064017127016,1.0,6.0,100.0,5.0,1.1168831168831166
33,0.22376623376623375,0.01439974524353661,0.20779220779220775,0.24675324675324672,3.55,1.7773831632742865,1.0,6.0,100.0,5.0,1.1168831168831166
34,0.2259090909090909,0.015396761465470858,0.20779220779220775,0.24675324675324672,3.3,1.8504708655481243,1.0,6.0,100.0,5.0,1.1168831168831166
35,0.2231168831168831,0.014782139462306384,0.20779220779220775,0.24675324675324672,3.61,1.8084817003790947,1.0,6.0,100.0,5.0,1.1168831168831166
36,0.2220779220779221,0.013564492671872562,0.20779220779220775,0.24675324675324672,3.72,1.6941968688151416,1.0,6.0,100.0,5.0,1.1168831168831166
37,0.22194805194805195,0.013855888088632714,0.20779220779220775,0.24675324675324672,3.74,1.7269111795984826,1.0,6.0,100.0,5.0,1.1168831168831166
38,0.22064935064935065,0.013437674704664724,0.20779220779220775,0.24675324675324672,3.93,1.7247749084586326,1.0,6.0,100.0,5.0,1.1168831168831166
39,0.22045454545454546,0.013855734393041526,0.20779220779220775,0.24675324675324672,4.0,1.7922391615298479,1.0,6.0,100.0,5.0,1.1168831168831166
40,0.21980519480519478,0.013450188647383194,0.20779220779220775,0.24675324675324672,4.01,1.7203182698253685,1.0,6.0,100.0,5.0,1.1168831168831166
41,0.22012987012987012,0.014163550502107922,0.20779220779220775,0.24675324675324672,4.05,1.8278153875348273,1.0,6.0,100.0,5.0,1.1168831168831166
42,0.22123376623376625,0.014917944433151357,0.20779220779220775,0.24675324675324672,3.9,1.8829377433825436,1.0,6.0,100.0,5.0,1.1168831168831166
43,0.2201948051948052,0.014211433179507285,0.20779220779220775,0.24675324675324672,3.98,1.797753929746558,1.0,6.0,100.0,5.0,1.1168831168831166
44,0.22051948051948053,0.014085753059687591,0.20779220779220775,0.24675324675324672,3.91,1.764378163271781,1.0,6.0,100.0,5.0,1.1168831168831166
45,0.21987012987012985,0.013875547068938563,0.20779220779220775,0.24675324675324672,3.98,1.7464538385256596,1.0,6.0,100.0,5.0,1.1168831168831166
