generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.243961038961039,0.0364564579642945,0.20779220779220775,0.3441558441558441,4.21,1.6593475655914716,1.0,7.0,83.33333333333334,30.0,1.0064935064935063
2,0.23779220779220783,0.03673026882305583,0.20779220779220775,0.37662337662337664,4.03,1.7835103282316844,1.0,7.0,83.33333333333334,28.000000000000004,1.0129870129870129
3,0.24292207792207793,0.039933798422584335,0.2012987012987013,0.37662337662337664,3.16,1.750728564069972,1.0,8.0,100.0,16.0,1.0194805194805192
4,0.23032467532467532,0.030253163557196545,0.2012987012987013,0.3441558441558441,3.55,1.707825127659933,1.0,8.0,100.0,14.000000000000002,1.1168831168831166
5,0.21785714285714286,0.011688129489739732,0.2012987012987013,0.24675324675324672,4.21,1.730854871402737,1.0,8.0,100.0,6.0,1.1168831168831166
6,0.2181168831168831,0.01305553874547869,0.2012987012987013,0.24675324675324672,4.31,1.9316345723796,1.0,8.0,100.0,6.0,1.1168831168831166
7,0.21857142857142858,0.014334525985560224,0.2012987012987013,0.24675324675324672,4.38,2.1451377954845143,1.0,8.0,100.0,6.0,1.1168831168831166
8,0.21779220779220776,0.014221170065736796,0.2012987012987013,0.24675324675324672,4.49,2.199609699079095,1.0,8.0,100.0,6.0,1.1168831168831166
9,0.217012987012987,0.015421223489659627,0.2012987012987013,0.24675324675324672,4.73,2.3988844208603433,1.0,8.0,100.0,6.0,1.1168831168831166
10,0.21688311688311693,0.01643260102015974,0.2012987012987013,0.24675324675324672,4.83,2.566509243499757,1.0,8.0,100.0,6.0,1.1168831168831166
11,0.21753246753246758,0.016105355965872013,0.2012987012987013,0.24675324675324672,4.66,2.4586273578662716,1.0,8.0,100.0,6.0,1.1168831168831166
12,0.2187012987012987,0.01624701020824388,0.2012987012987013,0.24675324675324672,4.44,2.3966306314988097,1.0,8.0,100.0,6.0,1.1168831168831166
13,0.22064935064935065,0.017192098908268543,0.2012987012987013,0.24675324675324672,4.17,2.4206810962406777,1.0,8.0,100.0,6.0,1.1168831168831166
14,0.22045454545454543,0.016259981456711228,0.2012987012987013,0.24675324675324672,4.08,2.2682703774132627,1.0,8.0,100.0,6.0,1.1168831168831166
15,0.22246753246753248,0.01720794690279186,0.2012987012987013,0.24675324675324672,3.85,2.3543426456081735,1.0,8.0,100.0,6.0,1.1168831168831166
16,0.2251948051948052,0.017941288633441143,0.2012987012987013,0.24675324675324672,3.59,2.437480898656055,1.0,8.0,100.0,6.0,1.1168831168831166
17,0.225974025974026,0.017967857088959486,0.2012987012987013,0.24675324675324672,3.46,2.430529725692477,1.0,8.0,100.0,6.0,1.1168831168831166
18,0.22376623376623375,0.01783509664347057,0.2012987012987013,0.24675324675324672,3.81,2.509356229567394,1.0,8.0,100.0,6.0,1.1168831168831166
19,0.22116883116883113,0.016427934950460164,0.2012987012987013,0.24675324675324672,4.07,2.345229415238733,1.0,8.0,100.0,6.0,1.1168831168831166
20,0.22097402597402596,0.016262076848908166,0.2012987012987013,0.24675324675324672,4.09,2.344540186661062,1.0,8.0,100.0,6.0,1.1168831168831166
