000000000,0.0
000000001,1.59278794960007
000000010,1.327744221847164
000000011,2.846565525341309
000000100,1.2382196947900057
000000101,1.861202385451417
000000110,2.670443739679892
000000111,3.3034175253462057
000001000,1.705667349448591
000001001,2.4540484667642577
000001010,3.2075100472575278
000001011,4.222292171760264
000001100,1.871900777084362
000001101,2.3936153441663994
000001110,3.0314756387019703
000001111,3.502630000727714
000010000,2.1711122956202527
000010001,2.3490681536954714
000010010,3.255784200836895
000010011,3.1139867678779183
000010100,2.4819737251985856
000010101,2.481852716458629
000010110,3.2768220537587585
000010111,3.792707670264337
000011000,2.2417633533005277
000011001,2.7878036682202194
000011010,3.3555910201276182
000011011,3.918348725990955
000011100,2.8483169983977357
000011101,2.8141859822580813
000011110,4.141389139476387
000011111,3.4073051220606074
000100000,3.1419003095480815
000100001,3.3166549833318966
000100010,3.113555766117766
000100011,5.087580779859027
000100100,3.9882921611246793
000100101,3.1517601526054646
000100110,4.245106829587686
000100111,4.402016450190806
000101000,3.3131805818598195
000101001,3.721994344262838
000101010,5.608757472481896
000101011,5.284217415465145
000101100,4.117579442059562
000101101,3.629110181641164
000101110,5.4460060412569185
000101111,5.539608261892466
000110000,2.8321418776897085
000110001,3.4484453508085258
000110010,4.30860674390512
000110011,5.266323537090725
000110100,3.5301736107318153
000110101,3.51489214200501
000110110,5.396633778501369
000110111,4.8458089145803855
000111000,3.4538477574226563
000111001,3.54092555679152
000111010,4.782502071115916
000111011,4.402052433739987
000111100,4.245130628126886
000111101,4.090603044894897
000111110,5.01858984234371
000111111,4.545618736211546
001000000,4.617038244738797
001000001,7.213287876276425
001000010,8.735825262625957
001000011,6.396911927066221
001000100,6.658133424049601
001000101,7.119659124010951
001000110,7.97232005509356
001000111,7.488187657262444
001001000,6.083871600601207
001001001,5.856181418220932
001001010,6.419012457231014
001001011,8.245692485441998
001001100,5.346099830421555
001001101,6.390050228904468
001001110,6.5525191628197454
001001111,6.804422350028234
001010000,5.804081957053048
001010001,6.984418385438744
001010010,8.43128987025776
001010011,7.323688784698944
001010100,6.372623696881032
001010101,8.211804001039663
001010110,8.017143621306005
001010111,8.261999667988965
001011000,6.178804025035283
001011001,5.973203753546021
001011010,6.6849632086339374
001011011,7.890378591377929
001011100,7.044554280360954
001011101,7.834597003800852
001011110,8.871993711163256
001011111,8.790347338318668
001100000,7.284548127770114
001100001,7.668817524903935
001100010,7.896395800985715
001100011,7.817762873519574
001100100,8.198148536263242
001100101,8.171475430552837
001100110,8.534432387960425
001100111,8.582234269098544
001101000,6.888331063261529
001101001,7.912752799401916
001101010,6.972692784658447
001101011,8.837664642329203
001101100,6.820710673221208
001101101,7.26351014744291
001101110,8.712229955702268
001101111,8.89408992090564
001110000,7.318641066233049
001110001,7.276079992177395
001110010,7.459078735904347
001110011,8.714065420869618
001110100,6.712944925118917
001110101,8.63027282589243
001110110,9.76682990505823
001110111,8.953398467051265
001111000,7.166060148975538
001111001,8.369589401514517
001111010,7.978218090124809
001111011,8.204792451041842
001111100,7.19335947120741
001111101,7.954154308921684
001111110,7.79166692065493
001111111,8.985707727626062
010000000,2.566332856889909
010000001,2.7693982944752293
010000010,3.6233300914695783
010000011,3.4887166095134017
010000100,2.6378280784167325
010000101,3.40001614598275
010000110,3.308069869133539
010000111,4.492933481690586
010001000,3.729871767425717
010001001,3.410958334779753
010001010,4.435567063350394
010001011,4.629939397738422
010001100,3.0876115178903314
010001101,3.8869859796919464
010001110,4.649190769206764
010001111,5.1814310577424285
010010000,2.7654788698327053
010010001,3.7035971457701726
010010010,4.114853477370696
010010011,5.187106945801622
010010100,3.2702320930406463
010010101,3.7218361055193214
010010110,4.4133476385088075
010010111,5.123983667209338
010011000,3.995489584396967
010011001,4.345325501653413
010011010,4.769100199905894
010011011,4.572283481290056
010011100,3.918014654398693
010011101,4.327821585112918
010011110,4.95382878010691
010011111,4.649060257891749
010100000,3.9974658787972412
010100001,4.913736768844543
010100010,6.529882930655976
010100011,6.686448734402525
010100100,4.566750800663511
010100101,3.632228334855958
010100110,5.303977132829263
010100111,6.10366297690198
010101000,5.325488467205764
010101001,5.076367796163523
010101010,5.54350579800014
010101011,6.54078213732063
010101100,4.733364527095816
010101101,5.2269747998685805
010101110,5.7492483446589695
010101111,6.422328878611657
010110000,3.7468561401019
010110001,4.408449331560558
010110010,5.007691598576671
010110011,6.088968372820701
010110100,4.760984933065212
010110101,4.4723663370723505
010110110,5.712810463373694
010110111,6.18520941241493
010111000,4.936887888535271
010111001,5.013844735434212
010111010,5.669169167499997
010111011,5.513545942835543
010111100,5.217282558077256
010111101,5.038046007508956
010111110,5.915765083731809
010111111,6.05870419370792
011000000,8.052012080578557
011000001,9.074990478198526
011000010,8.421909224674812
011000011,9.038138784673352
011000100,5.972884287178055
011000101,7.504912377763659
011000110,8.607452164011535
011000111,8.545572085150896
011001000,6.774283264863531
011001001,7.821782946482716
011001010,8.25573779792766
011001011,9.208368875250953
011001100,8.023515134071499
011001101,8.116770758636555
011001110,8.139965140217226
011001111,8.580014677119793
011010000,6.760453295559367
011010001,8.042018518933874
011010010,8.575774311326892
011010011,7.763753042954603
011010100,8.579733485556625
011010101,9.067347770513319
011010110,8.831951540915265
011010111,8.815507143184547
011011000,6.8344533921535575
011011001,7.342075797001231
011011010,7.8773614967919325
011011011,9.44810479162928
011011100,9.104669927567397
011011101,7.764806521711483
011011110,8.054777702828657
011011111,9.380974884766765
011100000,7.789586755472018
011100001,7.632918934339823
011100010,9.71704719455839
011100011,10.444072992440395
011100100,8.114431682386975
011100101,8.656411539011772
011100110,8.939561615545806
011100111,9.916394378190363
011101000,7.582170765216262
011101001,8.868667725232097
011101010,10.47058946662759
011101011,9.44853519822106
011101100,8.041609113343469
011101101,8.286107204990918
011101110,10.48012305702354
011101111,9.168861321633933
011110000,7.578403234325776
011110001,8.879855963301633
011110010,9.12544596899813
011110011,8.408749632277184
011110100,8.567400976755792
011110101,8.471772401522854
011110110,9.434330973220098
011110111,10.064833777568259
011111000,7.818766295849169
011111001,8.215391568985373
011111010,9.76607042840592
011111011,8.773916776782945
011111100,8.830332359213372
011111101,8.803732520057377
011111110,9.50579546964073
011111111,8.255945400370809
100000000,3.0853456054518107
100000001,3.1943045364318228
100000010,4.306031066990126
100000011,3.8134726643187706
100000100,2.927102663790761
100000101,3.863227841108976
100000110,4.523109267774341
100000111,5.257282088259528
100001000,3.7143449431425006
100001001,4.548584881872141
100001010,4.954364235200232
100001011,4.747330713188996
100001100,4.450170433956073
100001101,4.518599490856725
100001110,5.018070872787696
100001111,4.2598912283882875
100010000,3.812874339711596
100010001,3.8500423794404783
100010010,4.489295823409903
100010011,4.705885196520564
100010100,3.957537714678911
100010101,4.376726786569623
100010110,5.304172853563647
100010111,5.433288322023522
100011000,4.293477722666634
100011001,4.159411843276224
100011010,5.7141182432483655
100011011,4.868684709899722
100011100,4.279807999675321
100011101,4.157314930436982
100011110,4.944627209384215
100011111,5.769078473719674
100100000,4.331244401337726
100100001,4.586818041875723
100100010,6.212269481918931
100100011,6.372154110430881
100100100,4.428342457142032
100100101,4.517683908961524
100100110,5.7067875780434125
100100111,5.8437188938158
100101000,5.631705517958046
100101001,4.814420863523596
100101010,4.7487216778758885
100101011,6.613036413482783
100101100,6.801349446135089
100101101,5.694687066259684
100101110,6.01087853969855
