generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.2524675324675325,0.044772720257013336,0.2142857142857143,0.36363636363636365,3.78,1.8726095873584185,1.0,7.0,66.66666666666666,42.0,0.9870129870129867
2,0.2561688311688312,0.054362860673532236,0.20779220779220775,0.36363636363636365,3.36,2.076905234606373,1.0,7.0,83.33333333333334,30.0,1.11038961038961
3,0.242012987012987,0.03322422690146307,0.20779220779220775,0.35064935064935066,2.79,1.5846167047617858,1.0,7.0,100.0,16.0,1.11038961038961
4,0.23727272727272727,0.0207081790963164,0.20779220779220775,0.3441558441558441,2.3,1.6236882817719773,1.0,7.0,100.0,13.0,1.1168831168831166
5,0.23487012987012984,0.014448024311378866,0.20779220779220775,0.24675324675324672,2.24,1.5706911558516865,1.0,6.0,100.0,5.0,1.1168831168831166
6,0.23194805194805196,0.01441925349777758,0.20779220779220775,0.24675324675324672,2.54,1.5726192524356661,1.0,6.0,100.0,5.0,1.1168831168831166
7,0.23103896103896104,0.015086158021104518,0.20779220779220775,0.24675324675324672,2.69,1.7273498122086837,1.0,6.0,100.0,5.0,1.1168831168831166
8,0.23071428571428573,0.015093919879168,0.20779220779220775,0.24675324675324672,2.72,1.7237497298950133,1.0,6.0,100.0,4.0,1.1168831168831166
9,0.23168831168831164,0.015134076657192465,0.20779220779220775,0.24675324675324672,2.66,1.7821788956672155,1.0,6.0,100.0,4.0,1.1168831168831166
10,0.22889610389610385,0.01542660821217142,0.20779220779220775,0.24675324675324672,2.99,1.8558942411526131,1.0,6.0,100.0,4.0,1.1168831168831166
11,0.22915584415584417,0.015451987746068697,0.20779220779220775,0.24675324675324672,2.95,1.844319698836173,1.0,6.0,100.0,4.0,1.1168831168831166
12,0.22999999999999995,0.015086158021104521,0.20779220779220775,0.24675324675324672,2.85,1.7943514064131836,1.0,6.0,100.0,4.0,1.1168831168831166
13,0.22818181818181815,0.015081640192742048,0.20779220779220775,0.24675324675324672,3.03,1.7835103282316846,1.0,6.0,100.0,5.0,1.1168831168831166
14,0.22837662337662337,0.014418515029716845,0.20779220779220775,0.24675324675324672,2.98,1.6816298010795325,1.0,6.0,100.0,4.0,1.1168831168831166
15,0.22785714285714284,0.01528013658631707,0.20779220779220775,0.24675324675324672,3.07,1.8104913111856649,1.0,6.0,100.0,4.0,1.1168831168831166
16,0.2277922077922078,0.016004015026816112,0.20779220779220775,0.24675324675324672,3.09,1.8968075252588987,1.0,6.0,100.0,4.0,1.1168831168831166
17,0.22571428571428573,0.015336477155708057,0.20779220779220775,0.24675324675324672,3.35,1.8715034738213159,1.0,6.0,100.0,5.0,1.1168831168831166
18,0.2257142857142857,0.01482816834363283,0.20779220779220775,0.24675324675324672,3.33,1.8037839015903105,1.0,6.0,100.0,4.0,1.1168831168831166
19,0.22506493506493505,0.015115490991408843,0.20779220779220775,0.24675324675324672,3.41,1.842785550697255,1.0,6.0,100.0,4.0,1.1168831168831166
20,0.22311688311688316,0.014868326725060527,0.20779220779220775,0.24675324675324672,3.64,1.839631056555206,1.0,6.0,100.0,4.0,1.1168831168831166
21,0.22396103896103894,0.01526340314584172,0.20779220779220775,0.24675324675324672,3.53,1.861111864917682,1.0,6.0,100.0,4.0,1.1168831168831166
22,0.22376623376623375,0.015592612300694926,0.20779220779220775,0.24675324675324672,3.57,1.9082754391112284,1.0,6.0,100.0,4.0,1.1168831168831166
23,0.22032467532467528,0.013852045187253428,0.20779220779220775,0.24675324675324672,3.93,1.7422555913110296,1.0,6.0,100.0,4.0,1.1168831168831166
24,0.21785714285714286,0.011724512860197992,0.20779220779220775,0.24675324675324672,4.14,1.524347848634413,1.0,6.0,100.0,4.0,1.1168831168831166
25,0.21818181818181817,0.011527602137644094,0.20779220779220775,0.24675324675324672,4.12,1.512773892055534,1.0,6.0,100.0,4.0,1.1168831168831166
26,0.21603896103896106,0.010019606960908372,0.20779220779220775,0.24675324675324672,4.41,1.422013084370609,1.0,6.0,100.0,4.0,1.1168831168831166
27,0.21668831168831165,0.01042786967138175,0.20779220779220775,0.24675324675324672,4.39,1.4763796834476455,1.0,6.0,100.0,4.0,1.1168831168831166
28,0.21915584415584416,0.012292009406494109,0.20779220779220775,0.24675324675324672,4.13,1.6431984086229547,1.0,6.0,100.0,4.0,1.1168831168831166
29,0.21850649350649345,0.011317864753065357,0.20779220779220775,0.24675324675324672,4.18,1.546452440754371,1.0,6.0,100.0,4.0,1.1168831168831166
30,0.21948051948051944,0.01268842105088825,0.20779220779220775,0.24675324675324672,4.13,1.6976216280193863,1.0,6.0,100.0,4.0,1.1168831168831166
31,0.21935064935064932,0.013923349545736754,0.20779220779220775,0.24675324675324672,4.21,1.838395215860009,1.0,6.0,100.0,5.0,1.1168831168831166
32,0.21889610389610387,0.013542338081109457,0.20779220779220775,0.24675324675324672,4.22,1.7842181322457027,1.0,6.0,100.0,5.0,1.1168831168831166
33,0.21824675324675322,0.012950723271177451,0.20779220779220775,0.24675324675324672,4.28,1.7237497298950133,1.0,6.0,100.0,5.0,1.1168831168831166
