generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.2513636363636363,0.048936160264231775,0.2012987012987013,0.3571428571428571,3.74,1.79009621094634,1.0,8.0,83.33333333333334,37.0,0.9935064935064933
2,0.24175324675324675,0.0457101469600373,0.2012987012987013,0.3571428571428571,3.78,2.032960720950922,1.0,8.0,100.0,23.0,1.1168831168831166
3,0.22551948051948054,0.031091871734521936,0.2012987012987013,0.35064935064935066,4.26,2.0331594560529123,1.0,8.0,100.0,14.000000000000002,1.1168831168831166
4,0.2174025974025974,0.011055346621735122,0.2012987012987013,0.24675324675324672,4.39,1.9637883405460597,1.0,8.0,100.0,6.0,1.1168831168831166
5,0.2192207792207792,0.013250636692093046,0.2012987012987013,0.24675324675324672,4.23,2.107490249447231,1.0,8.0,100.0,6.0,1.1168831168831166
6,0.22168831168831168,0.013875547068938558,0.2012987012987013,0.24675324675324672,3.88,2.0264912204760885,1.0,8.0,100.0,6.0,1.1168831168831166
7,0.22337662337662337,0.015109290689061361,0.2012987012987013,0.24675324675324672,3.75,2.1806078292646998,1.0,8.0,100.0,6.0,1.1168831168831166
8,0.2229220779220779,0.01560994782000241,0.2012987012987013,0.24675324675324672,3.79,2.198691070669644,1.0,8.0,100.0,6.0,1.1168831168831166
9,0.2227272727272727,0.016078888641551846,0.2012987012987013,0.24675324675324672,3.89,2.2781128110341635,1.0,8.0,100.0,5.0,1.1168831168831166
10,0.22435064935064933,0.016154865323254636,0.2012987012987013,0.24675324675324672,3.71,2.3410910000909984,1.0,8.0,100.0,5.0,1.1168831168831166
11,0.22370129870129868,0.017127441301415244,0.2012987012987013,0.24675324675324672,3.9,2.516611478423583,1.0,8.0,100.0,5.0,1.1168831168831166
12,0.2235714285714286,0.016516751668292248,0.2012987012987013,0.24675324675324672,3.91,2.449881464871146,1.0,8.0,100.0,5.0,1.1168831168831166
13,0.22188311688311685,0.016919279326981434,0.2012987012987013,0.24675324675324672,4.23,2.5775056456844774,1.0,8.0,100.0,5.0,1.1168831168831166
14,0.2207142857142857,0.016778731581197824,0.2012987012987013,0.24675324675324672,4.39,2.5815780938304878,1.0,8.0,100.0,5.0,1.1168831168831166
15,0.2181168831168831,0.015335782855027468,0.2012987012987013,0.24675324675324672,4.72,2.498807796538262,1.0,8.0,100.0,5.0,1.1168831168831166
16,0.21935064935064932,0.01573292742925832,0.2012987012987013,0.24675324675324672,4.52,2.4719844398189625,1.0,8.0,100.0,5.0,1.1168831168831166
17,0.22116883116883115,0.01671069076899036,0.2012987012987013,0.24675324675324672,4.31,2.604173030295255,1.0,8.0,100.0,5.0,1.1168831168831166
