generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.13663043478260872,0.04418629140072415,0.09239130434782605,0.28260869565217395,5.34,2.1752510594681187,1.0,10.0,88.88888888888889,46.0,3.391304347826087
2,0.14402173913043478,0.06326447642700454,0.09239130434782605,0.3695652173913043,4.77,2.219541312155202,1.0,9.0,100.0,33.0,3.4184782608695654
3,0.14298913043478262,0.06443821156679669,0.09239130434782605,0.40760869565217395,4.33,2.113233914113053,1.0,7.0,100.0,21.0,3.5
4,0.14934782608695651,0.06805810063439749,0.09239130434782605,0.26086956521739135,3.87,2.191143790605973,1.0,7.0,100.0,14.000000000000002,3.5217391304347823
5,0.20771739130434785,0.07639836830439888,0.09239130434782605,0.26086956521739135,2.42,2.109047369804862,1.0,6.0,100.0,5.0,3.521739130434783
6,0.20581521739130434,0.0758656948160416,0.09239130434782605,0.26086956521739135,2.37,2.008341191987642,1.0,6.0,100.0,5.0,3.521739130434783
7,0.16918478260869563,0.0765819856995907,0.09239130434782605,0.26086956521739135,3.19,2.092289838353369,1.0,6.0,100.0,11.0,3.625
8,0.10576086956521738,0.01633944400085889,0.09239130434782605,0.15760869565217395,4.78,1.2758835322547226,1.0,6.0,100.0,6.0,3.625
9,0.1078804347826087,0.01795672789999911,0.09239130434782605,0.15760869565217395,4.65,1.328590047814417,1.0,6.0,100.0,6.0,3.625
10,0.11130434782608695,0.021316152967790453,0.09239130434782605,0.15760869565217395,4.4,1.5634719199411433,1.0,6.0,100.0,7.000000000000001,3.6304347826086953
11,0.11288043478260869,0.022900142850038652,0.09239130434782605,0.15760869565217395,4.25,1.7019003045021899,1.0,6.0,100.0,7.000000000000001,3.6304347826086953
12,0.10918478260869566,0.02030712550790971,0.09239130434782605,0.15760869565217395,4.53,1.527227632811901,1.0,6.0,100.0,7.000000000000001,3.6304347826086953
13,0.11054347826086955,0.020716217182456132,0.09239130434782605,0.15760869565217395,4.35,1.5787413475374117,1.0,6.0,100.0,6.0,3.6304347826086953
14,0.11429347826086957,0.02197738076565524,0.09239130434782605,0.15760869565217395,4.04,1.5885957206402022,1.0,6.0,100.0,6.0,3.6304347826086953
15,0.11353260869565218,0.020840778872318777,0.09239130434782605,0.15760869565217395,4.03,1.527227632811901,1.0,6.0,100.0,7.000000000000001,3.6304347826086953
16,0.11342391304347828,0.019974716575851995,0.09239130434782605,0.15760869565217395,3.94,1.4962579586381082,1.0,6.0,100.0,7.000000000000001,3.6304347826086953
17,0.11119565217391307,0.019271758605937328,0.09239130434782605,0.15760869565217395,4.17,1.4568195606605618,1.0,6.0,100.0,8.0,3.6304347826086953
18,0.11331521739130436,0.019563006145477166,0.09239130434782605,0.15760869565217395,3.99,1.4319231964054637,1.0,6.0,100.0,7.000000000000001,3.6304347826086953
