generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.14076086956521738,0.04909569177426241,0.09239130434782605,0.3152173913043478,4.57,1.471994455413361,2.0,7.0,100.0,41.0,3.2336956521739135
2,0.12581521739130436,0.037703757982262075,0.09239130434782605,0.3695652173913043,4.15,1.3437096247164249,1.0,7.0,100.0,30.0,3.619565217391304
3,0.12483695652173914,0.036669418455068555,0.09239130434782605,0.23913043478260865,3.96,1.5822244921105044,1.0,8.0,100.0,27.0,3.6304347826086953
4,0.12364130434782611,0.03042551736439691,0.09239130434782605,0.23913043478260865,3.42,1.2963039922811472,1.0,7.0,100.0,16.0,3.641304347826087
5,0.11951086956521742,0.019226422437313262,0.09239130434782605,0.15760869565217395,3.31,1.0796089827134432,1.0,5.0,100.0,7.000000000000001,3.641304347826087
6,0.11940217391304352,0.019426492407134836,0.09239130434782605,0.15760869565217395,3.27,1.0811049342167849,1.0,5.0,100.0,7.000000000000001,3.641304347826087
7,0.11798913043478265,0.019285299998005236,0.09239130434782605,0.15760869565217395,3.37,1.0977939310961393,1.0,5.0,100.0,7.000000000000001,3.641304347826087
8,0.11657608695652176,0.017906813340901623,0.09239130434782605,0.15760869565217395,3.47,1.0096003809888987,1.0,5.0,100.0,7.000000000000001,3.641304347826087
9,0.11972826086956526,0.020224092915095464,0.09239130434782605,0.15760869565217395,3.31,1.1164065730564454,1.0,5.0,100.0,6.0,3.641304347826087
10,0.11875000000000004,0.019714924607439507,0.09239130434782605,0.15760869565217395,3.33,1.082971967701973,1.0,5.0,100.0,6.0,3.641304347826087
11,0.11891304347826087,0.020250997989104527,0.09239130434782605,0.15760869565217395,3.32,1.1090081108355294,1.0,5.0,100.0,6.0,3.641304347826087
12,0.11836956521739132,0.019520333526281217,0.09239130434782605,0.15760869565217395,3.32,1.081338489693643,1.0,5.0,100.0,7.000000000000001,3.641304347826087
13,0.1214130434782609,0.02134049303082044,0.09239130434782605,0.15760869565217395,3.18,1.1492641475344478,1.0,5.0,100.0,7.000000000000001,3.641304347826087
14,0.12233695652173913,0.0228693751651531,0.09239130434782605,0.15760869565217395,3.07,1.3046536751648738,1.0,5.0,100.0,7.000000000000001,3.641304347826087
15,0.12076086956521738,0.022974609345357878,0.09239130434782605,0.15760869565217395,3.18,1.328628061291995,1.0,5.0,100.0,7.000000000000001,3.641304347826087
16,0.11766304347826088,0.021799091111745918,0.09239130434782605,0.15760869565217395,3.39,1.2544466364243492,1.0,5.0,100.0,7.000000000000001,3.641304347826087
17,0.11668478260869566,0.021950213136841826,0.09239130434782605,0.15760869565217395,3.47,1.2827920936595902,1.0,5.0,100.0,7.000000000000001,3.641304347826087
18,0.12157608695652178,0.022569439395407648,0.09239130434782605,0.15760869565217395,3.17,1.2875079680051567,1.0,5.0,100.0,7.000000000000001,3.641304347826087
19,0.11989130434782613,0.022873614697648145,0.09239130434782605,0.15760869565217395,3.32,1.2861342908660098,1.0,5.0,100.0,6.0,3.641304347826087
20,0.12396739130434783,0.025098560276259604,0.09239130434782605,0.15760869565217395,3.13,1.397364040837699,1.0,5.0,100.0,6.0,3.641304347826087
21,0.12396739130434783,0.024128849647437892,0.09239130434782605,0.15760869565217395,3.11,1.294081320723881,1.0,5.0,100.0,6.0,3.641304347826087
22,0.12668478260869567,0.02461847998201453,0.09239130434782605,0.15760869565217395,2.95,1.3361712223190316,1.0,5.0,100.0,6.0,3.641304347826087
23,0.12070652173913045,0.024086772111405627,0.09239130434782605,0.15760869565217395,3.23,1.3397949488822924,1.0,5.0,100.0,6.0,3.641304347826087
24,0.12271739130434782,0.02460011279722615,0.09239130434782605,0.15760869565217395,3.08,1.3830138367808447,1.0,5.0,100.0,6.0,3.641304347826087
25,0.12467391304347825,0.02346594652576537,0.09239130434782605,0.15760869565217395,2.98,1.2631530214330944,1.0,5.0,100.0,6.0,3.641304347826087
26,0.1213586956521739,0.02285058131158021,0.09239130434782605,0.15760869565217395,3.11,1.2783749153681105,1.0,5.0,100.0,6.0,3.641304347826087
27,0.1236413043478261,0.02502332026077034,0.09239130434782605,0.15760869565217395,3.03,1.4103155317126375,1.0,5.0,100.0,6.0,3.641304347826087
28,0.12,0.02432570046824747,0.09239130434782605,0.15760869565217395,3.24,1.3715728639821223,1.0,5.0,100.0,7.000000000000001,3.641304347826087
29,0.11994565217391305,0.02434501001265906,0.09239130434782605,0.15760869565217395,3.25,1.3734495390671027,1.0,5.0,100.0,7.000000000000001,3.641304347826087
30,0.12282608695652175,0.02615001162922767,0.09239130434782605,0.15760869565217395,3.12,1.4858252816790969,1.0,5.0,100.0,7.000000000000001,3.641304347826087
31,0.1248913043478261,0.025279603495807337,0.09239130434782605,0.15760869565217395,2.98,1.3997113699587924,1.0,5.0,100.0,7.000000000000001,3.641304347826087
32,0.12385869565217393,0.02501044014501829,0.09239130434782605,0.15760869565217395,2.99,1.410601991987102,1.0,5.0,100.0,8.0,3.641304347826087
33,0.12342391304347824,0.024674164551737352,0.09239130434782605,0.15760869565217395,2.97,1.4103155317126375,1.0,5.0,100.0,8.0,3.641304347826087
34,0.1256521739130435,0.024613450069980947,0.09239130434782605,0.15760869565217395,2.84,1.4122122483335975,1.0,5.0,100.0,8.0,3.641304347826087
35,0.12293478260869567,0.024473655736200133,0.09239130434782605,0.15760869565217395,3.0,1.3998556924183148,1.0,5.0,100.0,7.000000000000001,3.641304347826087
36,0.12478260869565219,0.02469380571693906,0.09239130434782605,0.15760869565217395,2.88,1.4018746467685779,1.0,5.0,100.0,7.000000000000001,3.641304347826087
37,0.12826086956521737,0.025828576969848957,0.09239130434782605,0.15760869565217395,2.74,1.4813316422541694,1.0,5.0,100.0,6.0,3.641304347826087
38,0.13038043478260872,0.026506910600800404,0.09239130434782605,0.15760869565217395,2.67,1.511270787760881,1.0,5.0,100.0,6.0,3.641304347826087
39,0.13233695652173913,0.026640291974370935,0.09239130434782605,0.15760869565217395,2.55,1.520067781582802,1.0,5.0,100.0,5.0,3.641304347826087
40,0.13152173913043477,0.02566635011696729,0.09239130434782605,0.15760869565217395,2.58,1.4296994103798197,1.0,5.0,100.0,5.0,3.641304347826087
41,0.1304891304347826,0.026875780006070125,0.09239130434782605,0.15760869565217395,2.67,1.5311908615667267,1.0,5.0,100.0,5.0,3.641304347826087
42,0.12956521739130433,0.026565656202642573,0.09239130434782605,0.15760869565217395,2.76,1.471067776834366,1.0,5.0,100.0,5.0,3.641304347826087
43,0.12532608695652173,0.026768160881868147,0.09239130434782605,0.15760869565217395,3.06,1.455189251463794,1.0,5.0,100.0,5.0,3.641304347826087
44,0.12581521739130436,0.026347501686577623,0.09239130434782605,0.15760869565217395,3.09,1.4077347661108508,1.0,5.0,100.0,6.0,3.641304347826087
45,0.12635869565217392,0.025832908322399567,0.09239130434782605,0.15760869565217395,3.05,1.3734495390671027,1.0,5.0,100.0,5.0,3.641304347826087
46,0.12880434782608696,0.02714095498035773,0.09239130434782605,0.15760869565217395,2.9,1.4940961255298244,1.0,5.0,100.0,5.0,3.641304347826087
47,0.12918478260869565,0.028169667625695893,0.09239130434782605,0.15760869565217395,2.83,1.6084059490594087,1.0,5.0,100.0,5.0,3.641304347826087
48,0.1311413043478261,0.027933552209872908,0.09239130434782605,0.15760869565217395,2.79,1.5653766449018078,1.0,5.0,100.0,6.0,3.641304347826087
49,0.12663043478260871,0.028680251986063103,0.09239130434782605,0.15760869565217395,3.02,1.626671634368967,1.0,5.0,100.0,6.0,3.641304347826087
50,0.12755434782608696,0.028334409486620537,0.09239130434782605,0.15760869565217395,2.95,1.5978204852330262,1.0,5.0,100.0,6.0,3.641304347826087
51,0.13065217391304348,0.027527562604529453,0.09239130434782605,0.15760869565217395,2.78,1.5280541531469019,1.0,5.0,100.0,6.0,3.641304347826087
52,0.13293478260869565,0.02620039200354035,0.09239130434782605,0.15760869565217395,2.62,1.447952228689074,1.0,5.0,100.0,6.0,3.641304347826087
53,0.13630434782608694,0.02566263008649381,0.09239130434782605,0.15760869565217395,2.36,1.4461373141279257,1.0,5.0,100.0,6.0,3.641304347826087
54,0.13369565217391308,0.026936822529987997,0.09239130434782605,0.15760869565217395,2.52,1.5471054758921103,1.0,5.0,100.0,6.0,3.641304347826087
55,0.13538043478260872,0.026513663122408566,0.09239130434782605,0.15760869565217395,2.41,1.5115381155457095,1.0,5.0,100.0,6.0,3.641304347826087
56,0.1316304347826087,0.02676548576001712,0.09239130434782605,0.15760869565217395,2.6,1.5242153139344596,1.0,5.0,100.0,6.0,3.641304347826087
57,0.1356521739130435,0.026601570314218233,0.09239130434782605,0.15760869565217395,2.44,1.5460604872717723,1.0,5.0,100.0,6.0,3.641304347826087
58,0.13467391304347828,0.026743182671549574,0.09239130434782605,0.15760869565217395,2.46,1.5726192524356661,1.0,5.0,100.0,6.0,3.641304347826087
59,0.1342391304347826,0.026155715634449662,0.09239130434782605,0.15760869565217395,2.42,1.5320152437461931,1.0,5.0,100.0,6.0,3.641304347826087
60,0.13369565217391305,0.026848068342970807,0.09239130434782605,0.15760869565217395,2.48,1.5984841304034005,1.0,5.0,100.0,6.0,3.641304347826087
61,0.12875000000000003,0.027869822057838542,0.09239130434782605,0.15760869565217395,2.77,1.662752980676166,1.0,5.0,100.0,6.0,3.641304347826087
62,0.12858695652173913,0.02837402601994697,0.09239130434782605,0.15760869565217395,2.8,1.6877454928053721,1.0,5.0,100.0,7.000000000000001,3.641304347826087
63,0.12798913043478263,0.02782353714094302,0.09239130434782605,0.15760869565217395,2.79,1.6714779040832046,1.0,5.0,100.0,7.000000000000001,3.641304347826087
64,0.1285326086956522,0.02806908294797397,0.09239130434782605,0.15760869565217395,2.79,1.67751018001096,1.0,5.0,100.0,7.000000000000001,3.641304347826087
