generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.16652173913043478,0.08033471918069433,0.09239130434782605,0.3967391304347826,3.7,1.935839545901144,1.0,7.0,100.0,39.0,3.5271739130434785
2,0.13581521739130437,0.05075694787829011,0.09239130434782605,0.23913043478260865,3.81,1.9316345723796002,1.0,7.0,100.0,19.0,3.625
3,0.10374999999999998,0.022255813661103147,0.09239130434782605,0.15760869565217395,5.06,1.7163503680363708,1.0,6.0,100.0,8.0,3.630434782608696
4,0.10554347826086956,0.023635198657292612,0.09239130434782605,0.15760869565217395,4.94,1.7855763294473939,1.0,6.0,100.0,8.0,3.625
5,0.10288043478260868,0.01928468117034205,0.09239130434782605,0.15760869565217395,5.07,1.5259042690758284,1.0,6.0,100.0,9.0,3.625
6,0.1092391304347826,0.02298655351530712,0.09239130434782605,0.15760869565217395,4.56,1.7251555339045856,1.0,6.0,100.0,9.0,3.625
7,0.12005434782608695,0.023071994002639522,0.09239130434782605,0.15760869565217395,3.6,1.5439683882250905,1.0,6.0,100.0,14.000000000000002,3.6358695652173916
8,0.12559782608695655,0.02368204746175204,0.09239130434782605,0.15760869565217395,3.22,1.404034590497375,1.0,6.0,100.0,8.0,3.6304347826086953
9,0.13494565217391308,0.023187569463672966,0.09239130434782605,0.15760869565217395,2.57,1.2968882727202031,1.0,5.0,100.0,6.0,3.641304347826087
10,0.1352717391304348,0.02328822748108219,0.09239130434782605,0.15760869565217395,2.55,1.2978225742925857,1.0,5.0,100.0,6.0,3.641304347826087
11,0.13570652173913045,0.02412588187571112,0.09239130434782605,0.15760869565217395,2.47,1.3740377716714334,1.0,5.0,100.0,6.0,3.641304347826087
12,0.13766304347826092,0.023934680493460415,0.09239130434782605,0.15760869565217395,2.35,1.3807844352271852,1.0,5.0,100.0,6.0,3.641304347826087
13,0.1340217391304348,0.02439355334915736,0.09239130434782605,0.15760869565217395,2.54,1.3956642819384568,1.0,5.0,100.0,6.0,3.641304347826087
14,0.13396739130434784,0.025165989117615365,0.09239130434782605,0.15760869565217395,2.53,1.4386792484073647,1.0,5.0,100.0,6.0,3.641304347826087
15,0.1375,0.024917279272872076,0.09239130434782605,0.15760869565217395,2.34,1.4299819875958175,1.0,5.0,100.0,6.0,3.641304347826087
16,0.13608695652173913,0.02550215543877514,0.09239130434782605,0.15760869565217395,2.5,1.4599017539934431,1.0,5.0,100.0,6.0,3.641304347826087
17,0.13706521739130434,0.024065519792882226,0.09239130434782605,0.15760869565217395,2.46,1.3365113640604132,1.0,5.0,100.0,6.0,3.641304347826087
18,0.13326086956521743,0.025367964739549352,0.09239130434782605,0.15760869565217395,2.62,1.4268705603381113,1.0,5.0,100.0,5.0,3.641304347826087
19,0.1310326086956522,0.026968868476654292,0.09239130434782605,0.15760869565217395,2.75,1.5266984249707212,1.0,5.0,100.0,5.0,3.641304347826087
20,0.12635869565217392,0.026718571939010227,0.09239130434782605,0.15760869565217395,2.91,1.5380362660079105,1.0,5.0,100.0,5.0,3.641304347826087
21,0.11945652173913045,0.023871335448363458,0.09239130434782605,0.15760869565217395,3.26,1.3752502068035226,1.0,5.0,100.0,5.0,3.641304347826087
22,0.12277173913043478,0.023071994002639526,0.09239130434782605,0.15760869565217395,3.01,1.2909553270991436,1.0,5.0,100.0,6.0,3.641304347826087
23,0.12402173913043478,0.025166048394401334,0.09239130434782605,0.15760869565217395,3.02,1.414070705302942,1.0,5.0,100.0,6.0,3.641304347826087
24,0.1253804347826087,0.02687311559731736,0.09239130434782605,0.15760869565217395,2.97,1.5338273249053371,1.0,5.0,100.0,6.0,3.641304347826087
25,0.12967391304347825,0.026848290594272285,0.09239130434782605,0.15760869565217395,2.74,1.5150424203148687,1.0,5.0,100.0,5.0,3.641304347826087
