generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.15967391304347825,0.08333254567995751,0.1032608695652174,0.40217391304347827,4.59,1.5380362660079103,2.0,7.0,100.0,39.0,3.184782608695652
2,0.14706521739130435,0.0770603245301774,0.09239130434782605,0.40217391304347827,4.46,1.5790292376436015,1.0,7.0,100.0,33.0,3.625
3,0.15717391304347825,0.05454881587601159,0.09239130434782605,0.25,3.43,1.4302291968616623,1.0,9.0,100.0,28.999999999999996,3.554347826086957
4,0.1279891304347826,0.03222559877426949,0.09239130434782605,0.23913043478260865,3.78,1.6116996486863668,1.0,9.0,100.0,28.999999999999996,3.6358695652173916
5,0.11994565217391305,0.028843680936406824,0.09239130434782605,0.23913043478260865,3.48,1.2266403159225057,1.0,7.0,100.0,17.0,3.641304347826087
6,0.11445652173913043,0.018325858902228886,0.09239130434782605,0.15760869565217395,3.44,1.1130084810044705,1.0,5.0,100.0,8.0,3.641304347826087
7,0.11913043478260868,0.020751615524740145,0.09239130434782605,0.15760869565217395,3.2,1.1547005383792515,1.0,5.0,100.0,8.0,3.641304347826087
8,0.12304347826086957,0.022328420509577097,0.09239130434782605,0.15760869565217395,2.98,1.1890068854877895,1.0,5.0,100.0,7.000000000000001,3.641304347826087
9,0.1226086956521739,0.022709985596652355,0.09239130434782605,0.15760869565217395,3.02,1.222516034473763,1.0,5.0,100.0,7.000000000000001,3.641304347826087
10,0.12619565217391304,0.022687114852882974,0.09239130434782605,0.15760869565217395,2.84,1.1867960433388918,1.0,5.0,100.0,7.000000000000001,3.641304347826087
11,0.12065217391304348,0.02121120056267714,0.09239130434782605,0.15760869565217395,3.1,1.1326200964261066,1.0,5.0,100.0,7.000000000000001,3.641304347826087
12,0.12059782608695652,0.02254351468224256,0.09239130434782605,0.15760869565217395,3.15,1.2339883600452934,1.0,5.0,100.0,7.000000000000001,3.641304347826087
13,0.11788043478260869,0.021871781822321953,0.09239130434782605,0.15760869565217395,3.29,1.2496059985111914,1.0,5.0,100.0,8.0,3.641304347826087
14,0.11456521739130436,0.02214271833305709,0.09239130434782605,0.15760869565217395,3.5,1.2987950904082934,1.0,5.0,100.0,6.0,3.641304347826087
15,0.1178804347826087,0.02272804246276285,0.09239130434782605,0.15760869565217395,3.33,1.2717203809299933,1.0,5.0,100.0,6.0,3.641304347826087
16,0.12059782608695652,0.02407933903114962,0.09239130434782605,0.15760869565217395,3.19,1.3684393529222485,1.0,5.0,100.0,6.0,3.641304347826087
17,0.11994565217391305,0.023949634140494103,0.09239130434782605,0.15760869565217395,3.23,1.3622248586986532,1.0,5.0,100.0,7.000000000000001,3.641304347826087
18,0.1196195652173913,0.023025394064801096,0.09239130434782605,0.15760869565217395,3.23,1.3092908096532352,1.0,5.0,100.0,8.0,3.641304347826087
19,0.12103260869565219,0.022913167542596143,0.09239130434782605,0.15760869565217395,3.09,1.303414319734477,1.0,5.0,100.0,8.0,3.641304347826087
20,0.1216304347826087,0.02238527021721375,0.09239130434782605,0.15760869565217395,3.02,1.247057141895076,1.0,5.0,100.0,9.0,3.641304347826087
21,0.12375000000000001,0.023338905033675746,0.09239130434782605,0.15760869565217395,3.01,1.2672646116575639,1.0,5.0,100.0,9.0,3.641304347826087
22,0.12467391304347827,0.023055500629939284,0.09239130434782605,0.15760869565217395,2.96,1.246571054508885,1.0,5.0,100.0,9.0,3.641304347826087
23,0.12510869565217392,0.023871335448363458,0.09239130434782605,0.15760869565217395,2.96,1.3097921802925665,1.0,5.0,100.0,9.0,3.641304347826087
24,0.12320652173913044,0.02394714251444084,0.09239130434782605,0.15760869565217395,3.05,1.3209653647804303,1.0,5.0,100.0,9.0,3.641304347826087
25,0.12472826086956522,0.025832908322399574,0.09239130434782605,0.15760869565217395,3.03,1.4386792484073647,1.0,5.0,100.0,8.0,3.641304347826087
26,0.12581521739130436,0.025094756077127096,0.09239130434782605,0.15760869565217395,2.97,1.3666666666666667,1.0,5.0,100.0,8.0,3.641304347826087
27,0.1252717391304348,0.02485583828625408,0.09239130434782605,0.15760869565217395,2.97,1.3740377716714334,1.0,5.0,100.0,8.0,3.641304347826087
28,0.12559782608695652,0.02500566804815221,0.09239130434782605,0.15760869565217395,2.97,1.381369544394916,1.0,5.0,100.0,8.0,3.641304347826087
29,0.1273913043478261,0.02498686905734301,0.09239130434782605,0.15760869565217395,2.9,1.3446489534747752,1.0,5.0,100.0,8.0,3.641304347826087
30,0.13097826086956524,0.024700812320043578,0.09239130434782605,0.15760869565217395,2.68,1.3324239322953995,1.0,5.0,100.0,7.000000000000001,3.641304347826087
31,0.12983695652173913,0.025124698552687695,0.09239130434782605,0.15760869565217395,2.69,1.3976531556270833,1.0,5.0,100.0,7.000000000000001,3.641304347826087
32,0.12913043478260872,0.024562972835765653,0.09239130434782605,0.15760869565217395,2.76,1.3715728639821223,1.0,5.0,100.0,6.0,3.641304347826087
33,0.1264130434782609,0.024834763556271608,0.09239130434782605,0.15760869565217395,2.94,1.384035966135113,1.0,5.0,100.0,6.0,3.641304347826087
34,0.12086956521739133,0.023418856515708287,0.09239130434782605,0.15760869565217395,3.28,1.2719189352225944,1.0,5.0,100.0,6.0,3.641304347826087
35,0.11782608695652173,0.021195441031345907,0.09239130434782605,0.15760869565217395,3.36,1.1679214031947545,1.0,5.0,100.0,6.0,3.641304347826087
36,0.12163043478260871,0.023604883505129085,0.09239130434782605,0.15760869565217395,3.14,1.3182479955523458,1.0,5.0,100.0,7.000000000000001,3.641304347826087
37,0.1220108695652174,0.024186648410903438,0.09239130434782605,0.15760869565217395,3.15,1.3361712223190318,1.0,5.0,100.0,7.000000000000001,3.641304347826087
38,0.12451086956521738,0.024695919987630353,0.09239130434782605,0.15760869565217395,3.01,1.3370780746754387,1.0,5.0,100.0,7.000000000000001,3.641304347826087
39,0.12646739130434784,0.0251598235693501,0.09239130434782605,0.15760869565217395,2.93,1.379906306290907,1.0,5.0,100.0,7.000000000000001,3.641304347826087
40,0.13130434782608696,0.025086967558180573,0.09239130434782605,0.15760869565217395,2.72,1.3638922318871167,1.0,5.0,100.0,7.000000000000001,3.641304347826087
41,0.13201086956521743,0.026039049390159247,0.09239130434782605,0.15760869565217395,2.65,1.4590366269521402,1.0,5.0,100.0,7.000000000000001,3.641304347826087
42,0.13391304347826088,0.026258403092762415,0.09239130434782605,0.15760869565217395,2.5,1.5142421513513922,1.0,5.0,100.0,7.000000000000001,3.641304347826087
43,0.13065217391304348,0.026534191479765663,0.09239130434782605,0.15760869565217395,2.68,1.5101006722745476,1.0,5.0,100.0,7.000000000000001,3.641304347826087
44,0.1265217391304348,0.026826723645008432,0.09239130434782605,0.15760869565217395,2.92,1.528715047669021,1.0,5.0,100.0,7.000000000000001,3.641304347826087
45,0.12483695652173912,0.02643883915246811,0.09239130434782605,0.15760869565217395,3.07,1.4582056221135744,1.0,5.0,100.0,6.0,3.641304347826087
46,0.12413043478260871,0.026181026409563147,0.09239130434782605,0.15760869565217395,3.1,1.459901753993443,1.0,5.0,100.0,6.0,3.641304347826087
47,0.12304347826086957,0.02630381246347406,0.09239130434782605,0.15760869565217395,3.18,1.4521318358492348,1.0,5.0,100.0,6.0,3.641304347826087
48,0.12201086956521738,0.025971130198517687,0.09239130434782605,0.15760869565217395,3.19,1.4612503294276875,1.0,5.0,100.0,6.0,3.641304347826087
49,0.12054347826086957,0.02483188015169249,0.09239130434782605,0.15760869565217395,3.3,1.352140091958976,1.0,5.0,100.0,6.0,3.641304347826087
50,0.11902173913043479,0.02513188181284053,0.09239130434782605,0.15760869565217395,3.36,1.3963878364906326,1.0,5.0,100.0,6.0,3.641304347826087
51,0.11923913043478261,0.0251119298394071,0.09239130434782605,0.15760869565217395,3.36,1.4107810001212202,1.0,5.0,100.0,6.0,3.641304347826087
52,0.12576086956521737,0.02612741153900614,0.09239130434782605,0.15760869565217395,3.0,1.428427121138506,1.0,5.0,100.0,6.0,3.641304347826087
53,0.12635869565217392,0.027489113959227415,0.09239130434782605,0.15760869565217395,2.95,1.5266984249707212,1.0,5.0,100.0,5.0,3.641304347826087
54,0.12353260869565216,0.02660084129128077,0.09239130434782605,0.15760869565217395,3.07,1.4991917014097156,1.0,5.0,100.0,5.0,3.641304347826087
55,0.12402173913043477,0.02637019600252214,0.09239130434782605,0.15760869565217395,3.08,1.4680434309486607,1.0,5.0,100.0,5.0,3.641304347826087
56,0.1267391304347826,0.026114390493482322,0.09239130434782605,0.15760869565217395,2.92,1.4472544539732652,1.0,5.0,100.0,5.0,3.641304347826087
57,0.12913043478260872,0.02511549385427601,0.09239130434782605,0.15760869565217395,2.78,1.360184182418326,1.0,5.0,100.0,5.0,3.641304347826087
58,0.12326086956521738,0.024969669023065227,0.09239130434782605,0.15760869565217395,3.04,1.4207694600412337,1.0,5.0,100.0,5.0,3.641304347826087
59,0.12418478260869566,0.025106642285526993,0.09239130434782605,0.15760869565217395,3.01,1.4177446878757824,1.0,5.0,100.0,5.0,3.641304347826087
60,0.12233695652173913,0.025391652056474638,0.09239130434782605,0.15760869565217395,3.13,1.4330514169548711,1.0,5.0,100.0,5.0,3.641304347826087
61,0.12043478260869564,0.025300130797240736,0.09239130434782605,0.15760869565217395,3.16,1.468318628894831,1.0,5.0,100.0,5.0,3.641304347826087
62,0.11864130434782608,0.025221411227604403,0.09239130434782605,0.15760869565217395,3.29,1.465392008089896,1.0,5.0,100.0,5.0,3.641304347826087
63,0.11885869565217391,0.02567396287354271,0.09239130434782605,0.15760869565217395,3.33,1.4568195606605618,1.0,5.0,100.0,5.0,3.641304347826087
64,0.12391304347826086,0.027047355708851018,0.09239130434782605,0.15760869565217395,3.02,1.5306960191462913,1.0,5.0,100.0,5.0,3.641304347826087
65,0.11929347826086956,0.024975582870905358,0.09239130434782605,0.15760869565217395,3.21,1.4515404565390855,1.0,5.0,100.0,5.0,3.641304347826087
66,0.11749999999999998,0.024129900645728137,0.09239130434782605,0.15760869565217395,3.32,1.391750587199336,1.0,5.0,100.0,5.0,3.641304347826087
67,0.1183695652173913,0.025061504226597996,0.09239130434782605,0.15760869565217395,3.28,1.470793093277339,1.0,5.0,100.0,5.0,3.641304347826087
68,0.11929347826086956,0.025094756077127106,0.09239130434782605,0.15760869565217395,3.25,1.4310764472870756,1.0,5.0,100.0,5.0,3.641304347826087
69,0.11940217391304347,0.02534413756382604,0.09239130434782605,0.15760869565217395,3.23,1.4692470414082408,1.0,5.0,100.0,5.0,3.641304347826087
