generation,f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,percent_front,percent_dom,hyperv
1,0.14516304347826087,0.05238720287285812,0.09239130434782605,0.3369565217391305,4.98,1.6079348697800373,2.0,9.0,100.0,51.0,3.2282608695652177
2,0.12809782608695652,0.04649743838703083,0.09239130434782605,0.40760869565217395,5.04,1.7974167771296314,1.0,8.0,100.0,37.0,3.3423913043478257
3,0.14282608695652171,0.08956973160613915,0.09239130434782605,0.40760869565217395,4.56,1.9191749068889796,1.0,7.0,100.0,17.0,3.3478260869565215
4,0.10728260869565215,0.05076356025967572,0.09239130434782605,0.40760869565217395,5.14,1.3258883052428654,1.0,7.0,100.0,11.0,3.6304347826086953
5,0.09940217391304344,0.023687086222113476,0.09239130434782605,0.23913043478260865,4.82,1.0188129357147944,1.0,6.0,100.0,11.0,3.6358695652173916
6,0.09717391304347826,0.012675982380098495,0.09239130434782605,0.15760869565217395,4.66,0.855404683011013,1.0,5.0,100.0,5.0,3.6358695652173916
7,0.09820652173913041,0.014963831918375355,0.09239130434782605,0.15760869565217395,4.61,0.9523495665824063,1.0,5.0,100.0,6.0,3.641304347826087
8,0.09760869565217387,0.011350788023955635,0.09239130434782605,0.15760869565217395,4.62,0.788554488807325,1.0,5.0,100.0,5.0,3.641304347826087
9,0.09989130434782607,0.014854269074326274,0.09239130434782605,0.15760869565217395,4.5,0.9265990819042822,1.0,5.0,100.0,5.0,3.641304347826087
10,0.10581521739130434,0.020690782278380976,0.09239130434782605,0.15760869565217395,4.13,1.2280805422209973,1.0,5.0,100.0,5.0,3.641304347826087
11,0.11027173913043477,0.023177788556668917,0.09239130434782605,0.15760869565217395,3.87,1.3458128106137648,1.0,5.0,100.0,5.0,3.641304347826087
12,0.11027173913043477,0.023382838811917755,0.09239130434782605,0.15760869565217395,3.87,1.3755072526236285,1.0,5.0,100.0,5.0,3.641304347826087
13,0.10836956521739129,0.021887122524478195,0.09239130434782605,0.15760869565217395,3.94,1.3395310501602546,1.0,5.0,100.0,5.0,3.641304347826087
14,0.11141304347826089,0.023283166473203023,0.09239130434782605,0.15760869565217395,3.82,1.343747210473966,1.0,5.0,100.0,5.0,3.641304347826087
15,0.11293478260869566,0.024942172144196712,0.09239130434782605,0.15760869565217395,3.7,1.4805131515522556,1.0,5.0,100.0,5.0,3.641304347826087
16,0.12,0.027697847613936826,0.09239130434782605,0.15760869565217395,3.34,1.5968403144644707,1.0,5.0,100.0,5.0,3.641304347826087
17,0.11983695652173912,0.0272273848078305,0.09239130434782605,0.15760869565217395,3.35,1.5658927811380325,1.0,5.0,100.0,5.0,3.641304347826087
18,0.12353260869565219,0.027828683711042284,0.09239130434782605,0.15760869565217395,3.11,1.6011044168121433,1.0,5.0,100.0,5.0,3.641304347826087
19,0.12663043478260871,0.027490470608899264,0.09239130434782605,0.15760869565217395,2.96,1.5629549842616333,1.0,5.0,100.0,5.0,3.641304347826087
20,0.12451086956521738,0.027420869485972724,0.09239130434782605,0.15760869565217395,3.09,1.531454712145787,1.0,5.0,100.0,5.0,3.641304347826087
21,0.12342391304347826,0.028237792932948657,0.09239130434782605,0.15760869565217395,3.19,1.5871644240880998,1.0,5.0,100.0,5.0,3.641304347826087
22,0.12298913043478261,0.02869226459223516,0.09239130434782605,0.15760869565217395,3.21,1.6224124698183942,1.0,5.0,100.0,5.0,3.641304347826087
23,0.12440217391304348,0.029056391833130135,0.09239130434782605,0.15760869565217395,3.15,1.6476184220402688,1.0,5.0,100.0,5.0,3.641304347826087
