key,err,pen,f32,f16,f8
0000001101101,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000001101110,0.1666666666666666,5,0.32291666666666663,0.47916666666666663,0.7916666666666666
0000001101111,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000001110000,0.25,3,0.34375,0.4375,0.625
0000001110001,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000001110010,0.1666666666666666,4,0.29166666666666663,0.41666666666666663,0.6666666666666666
0000001110011,0.1666666666666666,5,0.32291666666666663,0.47916666666666663,0.7916666666666666
0000001110100,0.1666666666666666,4,0.29166666666666663,0.41666666666666663,0.6666666666666666
0000001110101,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000001110110,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000001110111,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000001111000,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
0000001111001,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000001111010,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000001111011,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000001111100,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000001111101,0.0,6,0.1875,0.375,0.75
0000001111110,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000001111111,0.0555555555555555,7,0.27430555555555547,0.49305555555555547,0.9305555555555555
0000010000000,0.3611111111111111,1,0.3923611111111111,0.4236111111111111,0.4861111111111111
0000010000001,0.0833333333333333,2,0.14583333333333331,0.20833333333333331,0.3333333333333333
0000010000010,0.1944444444444444,2,0.2569444444444444,0.3194444444444444,0.4444444444444444
0000010000011,0.0277777777777777,3,0.1215277777777777,0.2152777777777777,0.4027777777777777
0000010000100,0.1111111111111111,2,0.1736111111111111,0.2361111111111111,0.3611111111111111
0000010000101,0.0555555555555555,3,0.1493055555555555,0.2430555555555555,0.43055555555555547
0000010000110,0.1944444444444444,3,0.2881944444444444,0.3819444444444444,0.5694444444444444
0000010000111,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000010001000,0.0833333333333333,2,0.14583333333333331,0.20833333333333331,0.3333333333333333
0000010001001,0.1111111111111111,3,0.2048611111111111,0.2986111111111111,0.4861111111111111
0000010001010,0.0555555555555555,3,0.1493055555555555,0.2430555555555555,0.43055555555555547
0000010001011,0.0,4,0.125,0.25,0.5
0000010001100,0.1944444444444444,3,0.2881944444444444,0.3819444444444444,0.5694444444444444
0000010001101,0.0,4,0.125,0.25,0.5
0000010001110,0.2222222222222222,4,0.3472222222222222,0.4722222222222222,0.7222222222222222
0000010001111,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000010010000,0.3055555555555556,2,0.3680555555555556,0.4305555555555556,0.5555555555555556
0000010010001,0.2222222222222222,3,0.3159722222222222,0.4097222222222222,0.5972222222222222
0000010010010,0.3055555555555556,3,0.3993055555555556,0.4930555555555556,0.6805555555555556
0000010010011,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
0000010010100,0.2222222222222222,3,0.3159722222222222,0.4097222222222222,0.5972222222222222
0000010010101,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
0000010010110,0.1944444444444444,4,0.3194444444444444,0.4444444444444444,0.6944444444444444
0000010010111,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000010011000,0.1388888888888888,3,0.2326388888888888,0.32638888888888884,0.5138888888888888
0000010011001,0.0555555555555555,4,0.1805555555555555,0.30555555555555547,0.5555555555555555
0000010011010,0.0833333333333333,4,0.20833333333333331,0.3333333333333333,0.5833333333333333
0000010011011,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000010011100,0.1944444444444444,4,0.3194444444444444,0.4444444444444444,0.6944444444444444
0000010011101,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000010011110,0.1944444444444444,5,0.3506944444444444,0.5069444444444444,0.8194444444444444
0000010011111,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000010100000,0.3333333333333333,2,0.3958333333333333,0.4583333333333333,0.5833333333333333
0000010100001,0.1388888888888888,3,0.2326388888888888,0.32638888888888884,0.5138888888888888
0000010100010,0.25,3,0.34375,0.4375,0.625
0000010100011,0.0833333333333333,4,0.20833333333333331,0.3333333333333333,0.5833333333333333
0000010100100,0.25,3,0.34375,0.4375,0.625
0000010100101,0.0833333333333333,4,0.20833333333333331,0.3333333333333333,0.5833333333333333
0000010100110,0.1944444444444444,4,0.3194444444444444,0.4444444444444444,0.6944444444444444
0000010100111,0.1388888888888888,5,0.29513888888888884,0.45138888888888884,0.7638888888888888
0000010101000,0.0555555555555555,3,0.1493055555555555,0.2430555555555555,0.43055555555555547
0000010101001,0.0555555555555555,4,0.1805555555555555,0.30555555555555547,0.5555555555555555
0000010101010,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000010101011,0.1666666666666666,5,0.32291666666666663,0.47916666666666663,0.7916666666666666
0000010101100,0.0833333333333333,4,0.20833333333333331,0.3333333333333333,0.5833333333333333
0000010101101,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000010101110,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000010101111,0.1111111111111111,6,0.2986111111111111,0.4861111111111111,0.8611111111111112
0000010110000,0.3055555555555556,3,0.3993055555555556,0.4930555555555556,0.6805555555555556
0000010110001,0.2777777777777778,4,0.4027777777777778,0.5277777777777778,0.7777777777777778
0000010110010,0.25,4,0.375,0.5,0.75
0000010110011,0.0,5,0.15625,0.3125,0.625
0000010110100,0.25,4,0.375,0.5,0.75
0000010110101,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000010110110,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000010110111,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000010111000,0.1944444444444444,4,0.3194444444444444,0.4444444444444444,0.6944444444444444
0000010111001,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000010111010,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000010111011,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000010111100,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000010111101,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000010111110,0.0833333333333333,6,0.2708333333333333,0.4583333333333333,0.8333333333333333
0000010111111,0.1111111111111111,7,0.3298611111111111,0.5486111111111112,0.9861111111111112
0000011000000,0.2222222222222222,2,0.2847222222222222,0.3472222222222222,0.4722222222222222
0000011000001,0.0277777777777777,3,0.1215277777777777,0.2152777777777777,0.4027777777777777
0000011000010,0.25,3,0.34375,0.4375,0.625
0000011000011,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
0000011000100,0.1944444444444444,3,0.2881944444444444,0.3819444444444444,0.5694444444444444
0000011000101,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
0000011000110,0.1944444444444444,4,0.3194444444444444,0.4444444444444444,0.6944444444444444
0000011000111,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000011001000,0.1666666666666666,3,0.26041666666666663,0.35416666666666663,0.5416666666666666
0000011001001,0.1944444444444444,4,0.3194444444444444,0.4444444444444444,0.6944444444444444
0000011001010,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000011001011,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000011001100,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000011001101,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000011001110,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000011001111,0.1111111111111111,6,0.2986111111111111,0.4861111111111111,0.8611111111111112
0000011010000,0.3055555555555556,3,0.3993055555555556,0.4930555555555556,0.6805555555555556
0000011010001,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000011010010,0.25,4,0.375,0.5,0.75
0000011010011,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000011010100,0.3888888888888888,4,0.5138888888888888,0.6388888888888888,0.8888888888888888
0000011010101,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000011010110,0.25,5,0.40625,0.5625,0.875
0000011010111,0.1111111111111111,6,0.2986111111111111,0.4861111111111111,0.8611111111111112
0000011011000,0.0555555555555555,4,0.1805555555555555,0.30555555555555547,0.5555555555555555
0000011011001,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000011011010,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000011011011,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000011011100,0.1944444444444444,5,0.3506944444444444,0.5069444444444444,0.8194444444444444
0000011011101,0.1111111111111111,6,0.2986111111111111,0.4861111111111111,0.8611111111111112
0000011011110,0.1111111111111111,6,0.2986111111111111,0.4861111111111111,0.8611111111111112
0000011011111,0.0555555555555555,7,0.27430555555555547,0.49305555555555547,0.9305555555555555
0000011100000,0.3055555555555556,3,0.3993055555555556,0.4930555555555556,0.6805555555555556
0000011100001,0.1666666666666666,4,0.29166666666666663,0.41666666666666663,0.6666666666666666
0000011100010,0.2222222222222222,4,0.3472222222222222,0.4722222222222222,0.7222222222222222
0000011100011,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000011100100,0.1666666666666666,4,0.29166666666666663,0.41666666666666663,0.6666666666666666
0000011100101,0.1388888888888888,5,0.29513888888888884,0.45138888888888884,0.7638888888888888
0000011100110,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000011100111,0.0,6,0.1875,0.375,0.75
0000011101000,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000011101001,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000011101010,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000011101011,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000011101100,0.2777777777777778,5,0.4340277777777778,0.5902777777777778,0.9027777777777778
0000011101101,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000011101110,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000011101111,0.1111111111111111,7,0.3298611111111111,0.5486111111111112,0.9861111111111112
0000011110000,0.25,4,0.375,0.5,0.75
0000011110001,0.1666666666666666,5,0.32291666666666663,0.47916666666666663,0.7916666666666666
0000011110010,0.2222222222222222,5,0.3784722222222222,0.5347222222222222,0.8472222222222222
0000011110011,0.1388888888888888,6,0.32638888888888884,0.5138888888888888,0.8888888888888888
0000011110100,0.1666666666666666,5,0.32291666666666663,0.47916666666666663,0.7916666666666666
0000011110101,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000011110110,0.1388888888888888,6,0.32638888888888884,0.5138888888888888,0.8888888888888888
0000011110111,0.1111111111111111,7,0.3298611111111111,0.5486111111111112,0.9861111111111112
0000011111000,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000011111001,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000011111010,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000011111011,0.0277777777777777,7,0.2465277777777777,0.4652777777777777,0.9027777777777777
0000011111100,0.0833333333333333,6,0.2708333333333333,0.4583333333333333,0.8333333333333333
0000011111101,0.0833333333333333,7,0.3020833333333333,0.5208333333333333,0.9583333333333333
0000011111110,0.0555555555555555,7,0.27430555555555547,0.49305555555555547,0.9305555555555555
0000011111111,0.0277777777777777,8,0.2777777777777777,0.5277777777777777,1.0277777777777777
0000100000000,0.5,1,0.53125,0.5625,0.625
0000100000001,0.3055555555555556,2,0.3680555555555556,0.4305555555555556,0.5555555555555556
0000100000010,0.25,2,0.3125,0.375,0.5
0000100000011,0.0277777777777777,3,0.1215277777777777,0.2152777777777777,0.4027777777777777
0000100000100,0.25,2,0.3125,0.375,0.5
0000100000101,0.1111111111111111,3,0.2048611111111111,0.2986111111111111,0.4861111111111111
0000100000110,0.3611111111111111,3,0.4548611111111111,0.5486111111111112,0.7361111111111112
0000100000111,0.0555555555555555,4,0.1805555555555555,0.30555555555555547,0.5555555555555555
0000100001000,0.1666666666666666,2,0.2291666666666666,0.29166666666666663,0.41666666666666663
0000100001001,0.1111111111111111,3,0.2048611111111111,0.2986111111111111,0.4861111111111111
0000100001010,0.0277777777777777,3,0.1215277777777777,0.2152777777777777,0.4027777777777777
0000100001011,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
0000100001100,0.0833333333333333,3,0.17708333333333331,0.2708333333333333,0.4583333333333333
0000100001101,0.0555555555555555,4,0.1805555555555555,0.30555555555555547,0.5555555555555555
0000100001110,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
0000100001111,0.1388888888888888,5,0.29513888888888884,0.45138888888888884,0.7638888888888888
0000100010000,0.3333333333333333,2,0.3958333333333333,0.4583333333333333,0.5833333333333333
0000100010001,0.2777777777777778,3,0.3715277777777778,0.4652777777777778,0.6527777777777778
0000100010010,0.1666666666666666,3,0.26041666666666663,0.35416666666666663,0.5416666666666666
0000100010011,0.1666666666666666,4,0.29166666666666663,0.41666666666666663,0.6666666666666666
0000100010100,0.25,3,0.34375,0.4375,0.625
0000100010101,0.0555555555555555,4,0.1805555555555555,0.30555555555555547,0.5555555555555555
0000100010110,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000100010111,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000100011000,0.1944444444444444,3,0.2881944444444444,0.3819444444444444,0.5694444444444444
0000100011001,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000100011010,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000100011011,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000100011100,0.25,4,0.375,0.5,0.75
0000100011101,0.0833333333333333,5,0.23958333333333331,0.3958333333333333,0.7083333333333333
0000100011110,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000100011111,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000100100000,0.3888888888888888,2,0.4513888888888888,0.5138888888888888,0.6388888888888888
0000100100001,0.3333333333333333,3,0.4270833333333333,0.5208333333333333,0.7083333333333333
0000100100010,0.1944444444444444,3,0.2881944444444444,0.3819444444444444,0.5694444444444444
0000100100011,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000100100100,0.3055555555555556,3,0.3993055555555556,0.4930555555555556,0.6805555555555556
0000100100101,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000100100110,0.1666666666666666,4,0.29166666666666663,0.41666666666666663,0.6666666666666666
0000100100111,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000100101000,0.3333333333333333,3,0.4270833333333333,0.5208333333333333,0.7083333333333333
0000100101001,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000100101010,0.1388888888888888,4,0.26388888888888884,0.38888888888888884,0.6388888888888888
0000100101011,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000100101100,0.2222222222222222,4,0.3472222222222222,0.4722222222222222,0.7222222222222222
0000100101101,0.1388888888888888,5,0.29513888888888884,0.45138888888888884,0.7638888888888888
0000100101110,0.0277777777777777,5,0.1840277777777777,0.3402777777777777,0.6527777777777777
0000100101111,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000100110000,0.3055555555555556,3,0.3993055555555556,0.4930555555555556,0.6805555555555556
0000100110001,0.25,4,0.375,0.5,0.75
0000100110010,0.3611111111111111,4,0.4861111111111111,0.6111111111111112,0.8611111111111112
0000100110011,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000100110100,0.1944444444444444,4,0.3194444444444444,0.4444444444444444,0.6944444444444444
0000100110101,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000100110110,0.2777777777777778,5,0.4340277777777778,0.5902777777777778,0.9027777777777778
0000100110111,0.0277777777777777,6,0.2152777777777777,0.4027777777777777,0.7777777777777777
0000100111000,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000100111001,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000100111010,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000100111011,0.0555555555555555,6,0.2430555555555555,0.43055555555555547,0.8055555555555555
0000100111100,0.1111111111111111,5,0.2673611111111111,0.4236111111111111,0.7361111111111112
0000100111101,0.0833333333333333,6,0.2708333333333333,0.4583333333333333,0.8333333333333333
0000100111110,0.0833333333333333,6,0.2708333333333333,0.4583333333333333,0.8333333333333333
0000100111111,0.0277777777777777,7,0.2465277777777777,0.4652777777777777,0.9027777777777777
0000101000000,0.1666666666666666,2,0.2291666666666666,0.29166666666666663,0.41666666666666663
0000101000001,0.1666666666666666,3,0.26041666666666663,0.35416666666666663,0.5416666666666666
0000101000010,0.1388888888888888,3,0.2326388888888888,0.32638888888888884,0.5138888888888888
0000101000011,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000101000100,0.25,3,0.34375,0.4375,0.625
0000101000101,0.1111111111111111,4,0.2361111111111111,0.3611111111111111,0.6111111111111112
0000101000110,0.1666666666666666,4,0.29166666666666663,0.41666666666666663,0.6666666666666666
0000101000111,0.0555555555555555,5,0.2118055555555555,0.36805555555555547,0.6805555555555555
0000101001000,0.1111111111111111,3,0.2048611111111111,0.2986111111111111,0.4861111111111111
0000101001001,0.0277777777777777,4,0.1527777777777777,0.2777777777777777,0.5277777777777777
