key,err,pen,f32,f16,f8
001000100,0.3571428571428571,2,0.4196428571428571,0.4821428571428571,0.6071428571428571
001000101,0.2142857142857143,3,0.3080357142857143,0.4017857142857143,0.5892857142857143
001000110,0.4107142857142857,3,0.5044642857142857,0.5982142857142857,0.7857142857142857
001000111,0.3571428571428571,4,0.4821428571428571,0.6071428571428571,0.8571428571428571
001001000,0.25,2,0.3125,0.375,0.5
001001001,0.2142857142857143,3,0.3080357142857143,0.4017857142857143,0.5892857142857143
001001010,0.25,3,0.34375,0.4375,0.625
001001011,0.1428571428571429,4,0.2678571428571429,0.3928571428571429,0.6428571428571429
001001100,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
001001101,0.2321428571428571,4,0.3571428571428571,0.4821428571428571,0.7321428571428571
001001110,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
001001111,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
001010000,0.3214285714285714,2,0.3839285714285714,0.4464285714285714,0.5714285714285714
001010001,0.3392857142857143,3,0.4330357142857143,0.5267857142857143,0.7142857142857143
001010010,0.2678571428571429,3,0.3616071428571429,0.4553571428571429,0.6428571428571429
001010011,0.3571428571428571,4,0.4821428571428571,0.6071428571428571,0.8571428571428571
001010100,0.3035714285714286,3,0.3973214285714286,0.4910714285714286,0.6785714285714286
001010101,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
001010110,0.3392857142857143,4,0.4642857142857143,0.5892857142857143,0.8392857142857143
001010111,0.25,5,0.40625,0.5625,0.875
001011000,0.3035714285714286,3,0.3973214285714286,0.4910714285714286,0.6785714285714286
001011001,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
001011010,0.25,4,0.375,0.5,0.75
001011011,0.3928571428571429,5,0.5491071428571429,0.7053571428571429,1.0178571428571428
001011100,0.25,4,0.375,0.5,0.75
001011101,0.25,5,0.40625,0.5625,0.875
001011110,0.3392857142857143,5,0.4955357142857143,0.6517857142857143,0.9642857142857143
001011111,0.1964285714285714,6,0.3839285714285714,0.5714285714285714,0.9464285714285714
001100000,0.25,2,0.3125,0.375,0.5
001100001,0.2321428571428571,3,0.3258928571428571,0.4196428571428571,0.6071428571428571
001100010,0.2857142857142857,3,0.3794642857142857,0.4732142857142857,0.6607142857142857
001100011,0.25,4,0.375,0.5,0.75
001100100,0.1964285714285714,3,0.2901785714285714,0.3839285714285714,0.5714285714285714
001100101,0.3214285714285714,4,0.4464285714285714,0.5714285714285714,0.8214285714285714
001100110,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
001100111,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
001101000,0.1428571428571429,3,0.2366071428571429,0.3303571428571429,0.5178571428571429
001101001,0.1964285714285714,4,0.3214285714285714,0.4464285714285714,0.6964285714285714
001101010,0.3392857142857143,4,0.4642857142857143,0.5892857142857143,0.8392857142857143
001101011,0.1964285714285714,5,0.3526785714285714,0.5089285714285714,0.8214285714285714
001101100,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
001101101,0.3035714285714286,5,0.4598214285714286,0.6160714285714286,0.9285714285714286
001101110,0.25,5,0.40625,0.5625,0.875
001101111,0.2678571428571429,6,0.4553571428571429,0.6428571428571429,1.0178571428571428
001110000,0.1964285714285714,3,0.2901785714285714,0.3839285714285714,0.5714285714285714
001110001,0.3928571428571429,4,0.5178571428571429,0.6428571428571429,0.8928571428571429
001110010,0.2678571428571429,4,0.3928571428571429,0.5178571428571429,0.7678571428571429
001110011,0.3035714285714286,5,0.4598214285714286,0.6160714285714286,0.9285714285714286
001110100,0.3035714285714286,4,0.4285714285714286,0.5535714285714286,0.8035714285714286
001110101,0.3035714285714286,5,0.4598214285714286,0.6160714285714286,0.9285714285714286
001110110,0.25,5,0.40625,0.5625,0.875
001110111,0.2321428571428571,6,0.4196428571428571,0.6071428571428571,0.9821428571428571
001111000,0.2857142857142857,4,0.4107142857142857,0.5357142857142857,0.7857142857142857
001111001,0.3392857142857143,5,0.4955357142857143,0.6517857142857143,0.9642857142857143
001111010,0.2678571428571429,5,0.4241071428571429,0.5803571428571429,0.8928571428571429
001111011,0.25,6,0.4375,0.625,1.0
001111100,0.3214285714285714,5,0.4776785714285714,0.6339285714285714,0.9464285714285714
001111101,0.25,6,0.4375,0.625,1.0
001111110,0.2142857142857143,6,0.4017857142857143,0.5892857142857143,0.9642857142857143
001111111,0.2857142857142857,7,0.5044642857142857,0.7232142857142857,1.1607142857142856
010000000,0.25,1,0.28125,0.3125,0.375
010000001,0.3214285714285714,2,0.3839285714285714,0.4464285714285714,0.5714285714285714
