generation,f_mean,f_std,f_min,f_max
92,0.43657777777777795,0.006179640496351507,0.4125925925925926,0.4403703703703705
93,0.4569481481481482,0.012775243759381449,0.4125925925925926,0.46111111111111114
94,0.46939259259259275,0.020689354332990885,0.4125925925925926,0.4800000000000001
95,0.466162962962963,0.014157322317523967,0.4125925925925926,0.47296296296296303
96,0.47125185185185187,0.023367309005264864,0.4125925925925926,0.48555555555555563
97,0.46337777777777783,0.02209026581527182,0.4125925925925926,0.47962962962962963
98,0.44241481481481487,0.006350634759956799,0.4125925925925926,0.44444444444444453
99,0.46198518518518533,0.01246877009160133,0.4125925925925926,0.4692592592592594
100,0.47369629629629634,0.0371685111664995,0.4125925925925926,0.5255555555555556
101,0.45130370370370376,0.013147533866182207,0.4125925925925926,0.4662962962962963
102,0.44413333333333344,0.01713474888265296,0.4125925925925926,0.4640740740740742
103,0.45952592592592595,0.017160001878061746,0.4125925925925926,0.4700000000000001
104,0.4343925925925927,0.008359791708525261,0.4125925925925926,0.4396296296296298
105,0.4529555555555556,0.017249243669084598,0.4125925925925926,0.4688888888888889
106,0.4332000000000001,0.009335216789168299,0.4125925925925926,0.44777777777777783
107,0.45254814814814814,0.011825518742787353,0.4125925925925926,0.4633333333333334
108,0.4462370370370371,0.017077470178053746,0.4125925925925926,0.47518518518518527
109,0.4456000000000001,0.029791474082319858,0.4125925925925926,0.4922222222222222
110,0.4434444444444445,0.01320998839086781,0.4125925925925926,0.46296296296296313
111,0.4484074074074075,0.01774787261750827,0.4125925925925926,0.4648148148148149
112,0.46768888888888893,0.032397682160238556,0.4125925925925926,0.4966666666666667
113,0.46088888888888896,0.021610761192057338,0.4125925925925926,0.4851851851851853
114,0.4465925925925927,0.013648742719480411,0.4125925925925926,0.4600000000000001
115,0.44480000000000003,0.014826518430772238,0.4125925925925926,0.46777777777777785
116,0.45008148148148147,0.013236460466057183,0.4125925925925926,0.46444444444444455
117,0.44100000000000006,0.013186656478163555,0.4125925925925926,0.4655555555555556
118,0.4440814814814816,0.009573792998998404,0.4125925925925926,0.4555555555555556
119,0.4522666666666668,0.02243244479897413,0.4125925925925926,0.4788888888888889
120,0.44650370370370385,0.00799875413719309,0.4125925925925926,0.4503703703703704
121,0.44650370370370374,0.009205485576472145,0.4125925925925926,0.45000000000000007
122,0.4614000000000001,0.02239418098800847,0.4125925925925926,0.4781481481481482
123,0.4443555555555555,0.014003994678983925,0.4125925925925926,0.4607407407407408
124,0.4511185185185187,0.020876283433325038,0.4125925925925926,0.538148148148148
125,0.4542296296296297,0.01825559229030446,0.4125925925925926,0.47111111111111115
126,0.4506370370370371,0.013342366974183513,0.4125925925925926,0.4596296296296297
127,0.4400148148148149,0.012378003537943482,0.4125925925925926,0.4596296296296297
128,0.4316962962962964,0.009992884005462091,0.4125925925925926,0.44444444444444453
129,0.4441037037037038,0.00885254601211831,0.4125925925925926,0.45777777777777795
130,0.44357037037037045,0.01056288218232888,0.4125925925925926,0.4507407407407409
131,0.4427333333333335,0.009851473915653317,0.4125925925925926,0.448888888888889
132,0.47431111111111124,0.039183940643247976,0.4125925925925926,0.5162962962962963
133,0.462,0.04336739815264638,0.4125925925925926,0.5299999999999999
134,0.43134814814814826,0.012230524677299426,0.4125925925925926,0.4514814814814816
135,0.45362962962962966,0.013091148952708099,0.4125925925925926,0.46777777777777785
136,0.4590148148148149,0.01841598371226078,0.4125925925925926,0.48444444444444446
137,0.44162222222222236,0.008777294589492916,0.4125925925925926,0.4600000000000001
138,0.4459777777777778,0.01481292693942527,0.4125925925925926,0.5014814814814814
139,0.44484444444444454,0.013755360138240094,0.4125925925925926,0.47444444444444456
140,0.43691851851851865,0.006410829699606911,0.4125925925925926,0.442962962962963
141,0.4376370370370371,0.01704046927207446,0.4125925925925926,0.48555555555555563
142,0.45028148148148156,0.02263333006178319,0.4125925925925926,0.4788888888888889
143,0.45237777777777777,0.013794634069714422,0.4125925925925926,0.47444444444444456
144,0.43948888888888893,0.0058469271354531,0.4125925925925926,0.4437037037037038
145,0.4480962962962964,0.009762445318481654,0.4125925925925926,0.4514814814814816
146,0.4510296296296296,0.017617266382783003,0.4125925925925926,0.4622222222222222
147,0.45380740740740744,0.015466765999397216,0.4125925925925926,0.4633333333333334
148,0.4712888888888889,0.02199916268693245,0.4125925925925926,0.49370370370370376
149,0.45258518518518526,0.015381724990287256,0.4125925925925926,0.4622222222222222
150,0.4379407407407408,0.010225518983756529,0.4125925925925926,0.44777777777777794
151,0.4431629629629631,0.014141583324959035,0.4125925925925926,0.4740740740740741
152,0.44533333333333336,0.013983677551748681,0.4125925925925926,0.462962962962963
153,0.4443111111111112,0.018335873298020867,0.4125925925925926,0.4807407407407408
154,0.4416592592592593,0.00916711215390619,0.4125925925925926,0.45000000000000007
155,0.43259259259259264,0.0061261524963104885,0.4125925925925926,0.4596296296296297
156,0.43524444444444454,0.009605574932864751,0.4125925925925926,0.4514814814814816
157,0.4446296296296297,0.021871156134861992,0.4125925925925926,0.47444444444444445
158,0.4544592592592593,0.01888465857509886,0.4125925925925926,0.4825925925925927
159,0.4436074074074075,0.008059995214496287,0.4125925925925926,0.4548148148148149
160,0.4554518518518519,0.02199786466143162,0.4125925925925926,0.4748148148148148
161,0.449288888888889,0.012638048765058672,0.4125925925925926,0.47444444444444445
162,0.45156296296296305,0.017667409039801747,0.4125925925925926,0.4655555555555556
163,0.4618148148148149,0.01986548786538277,0.4125925925925926,0.4733333333333334
164,0.4347407407407408,0.012308611523623784,0.4125925925925926,0.47703703703703715
165,0.45115555555555575,0.009016357390669923,0.4125925925925926,0.45370370370370383
166,0.44489629629629646,0.00819039757697123,0.4125925925925926,0.44777777777777794
167,0.45404444444444453,0.013518873663523756,0.4125925925925926,0.4607407407407409
168,0.45177037037037054,0.01516208445117878,0.4125925925925926,0.4596296296296297
169,0.4473333333333334,0.012305654445144745,0.4125925925925926,0.45518518518518525
170,0.4632370370370371,0.013000552345961149,0.4125925925925926,0.4674074074074075
171,0.44731851851851856,0.008373694147406473,0.4125925925925926,0.4496296296296297
172,0.4486740740740742,0.009134025349275801,0.4125925925925926,0.4514814814814816
173,0.46008148148148154,0.015645331764959955,0.4125925925925926,0.4662962962962963
174,0.4489481481481484,0.007648151350935209,0.4125925925925926,0.4507407407407409
175,0.5218074074074073,0.04146768748083563,0.4125925925925926,0.5407407407407406
176,0.47483703703703706,0.023595322185232817,0.4125925925925926,0.4888888888888888
177,0.43568148148148156,0.007677104640949882,0.4125925925925926,0.438888888888889
178,0.44582222222222234,0.012858131344412634,0.4125925925925926,0.45185185185185195
179,0.4365925925925926,0.004985912799741669,0.4125925925925926,0.4377777777777777
180,0.4778592592592592,0.018171855803066836,0.4125925925925926,0.48444444444444446
181,0.45375555555555563,0.010027818868306525,0.4125925925925926,0.4566666666666668
182,0.4434666666666666,0.007008838757005634,0.4125925925925926,0.44518518518518524
183,0.48541481481481485,0.022780575509221416,0.4125925925925926,0.4948148148148148
184,0.47193333333333337,0.02393877790872996,0.4125925925925926,0.4859259259259259
185,0.4556074074074074,0.01127319670842136,0.4125925925925926,0.4622222222222222
186,0.48013333333333336,0.03211999840398613,0.4125925925925926,0.5144444444444444
187,0.458362962962963,0.018220134275600493,0.4125925925925926,0.47962962962962963
188,0.43625925925925935,0.009878251615911665,0.4125925925925926,0.44999999999999996
189,0.452362962962963,0.009344547486811034,0.4125925925925926,0.4655555555555556
190,0.4463037037037038,0.00900854522490904,0.4125925925925926,0.45259259259259266
191,0.4298740740740742,0.007352635750840157,0.4125925925925926,0.4370370370370371
192,0.43932592592592606,0.010775139744631408,0.4125925925925926,0.4507407407407409
193,0.433888888888889,0.006089600015852441,0.4125925925925926,0.4374074074074076
194,0.4540740740740742,0.015481051106648012,0.4125925925925926,0.46703703703703714
195,0.4474962962962964,0.012044578136649333,0.4125925925925926,0.4614814814814815
196,0.44141481481481487,0.010876765274828042,0.4125925925925926,0.4662962962962963
197,0.46033333333333337,0.02856674956788039,0.4125925925925926,0.48888888888888893
198,0.463325925925926,0.03218875508932598,0.4125925925925926,0.5211111111111111
199,0.44025925925925935,0.0073825167597441396,0.4125925925925926,0.4437037037037038
200,0.45335555555555557,0.017615696330308562,0.4125925925925926,0.4833333333333334
